,index,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
1308,6495,24.0,228.303799375,102.38522604166667,195.462065625,100.0,3.1762964583333333,32.84173375,86.56214833333334,1086.48,170859.44,2696.1
1309,6496,24.0,227.99122854166666,102.38016458333334,195.40804020833335,100.0,3.2050741666666664,32.58318833333333,86.39072291666666,1095.9,172278.01,2707.1
1310,6497,23.16667,231.27930865470955,102.33614317960674,196.87091191052923,100.0,4.993425819248084,34.40839674418032,85.58869189012059,935.42,149159.79,2447.88
1311,6498,24.0,228.27630770833332,102.37043270833334,195.64340541666667,100.0,3.2571747916666665,32.63290229166667,86.352169375,1055.05,165692.63,2696.75
1312,6499,24.0,228.368339375,102.36436145833333,195.73172708333334,100.0,3.274346875,32.636612291666665,86.31660583333333,1068.47,167934.29,2717.16
1313,6500,24.0,228.23396729166666,102.34329083333333,195.62596520833333,100.0,3.22675125,32.60800208333333,86.31149708333334,1077.27,169539.49,2710.55
1314,6501,24.0,228.18951208333334,102.32732104166666,195.599835625,100.0,3.2177810416666666,32.58967645833334,86.60615354166667,1081.03,169387.32,2695.54
1315,6502,24.0,228.261455625,102.323875,195.69109166666667,100.0,3.21376125,32.57036395833333,86.46230583333333,1079.28,169100.62,2704.61
1316,6503,24.0,228.496989375,102.3185875,195.95375625,100.0,3.1864804166666665,32.543233125,86.21004229166667,1081.43,169659.39,2711.83
1317,6504,16.0,254.15421083333334,101.99584041666667,203.92409979166666,58.871109583333336,8.832607291666667,50.23011104166667,73.49456291666667,633.92,100150.56,1945.82
1318,6505,24.0,229.67204166666667,102.27745645833333,196.80535916666668,99.93650229166667,3.2742520833333333,32.8666825,86.17711833333334,946.09,149789.31,2848.81
1319,6506,24.0,229.70945520833334,102.27459604166667,196.923766875,100.0,3.171074583333333,32.78568833333333,85.167004375,991.71,155826.83,2681.11
1320,6507,24.0,229.43268604166667,102.257124375,196.87186145833334,100.0,3.190091041666667,32.560824583333336,85.165224375,1011.5,159373.62,2679.36
1321,6508,24.0,229.46349666666666,102.23653229166666,196.90871625,100.0,3.178312083333333,32.55478041666667,85.55820041666666,1019.08,160337.44,2643.49
1322,6509,24.0,229.21559354166666,102.22837958333334,196.673435625,100.0,3.227585625,32.54215791666667,86.49694333333333,1023.48,161151.8,2573.05
1323,6510,24.0,229.17373166666667,102.22343895833333,196.6281175,100.0,3.2371827083333335,32.54561416666667,86.48275083333333,1023.48,161526.51,2637.21
1324,6511,24.0,229.37848583333334,102.21589791666666,196.75357270833334,100.0,3.254728958333333,32.624913125,86.55439166666666,1080.53,170336.11,2642.7
1325,6512,24.0,229.52587708333334,102.20950145833334,196.93706833333334,100.0,3.215708333333333,32.58880875,85.749766875,1085.6,170651.45,2649.72
1326,6513,24.0,229.706924375,102.20256979166666,197.16709270833334,100.0,3.135989375,32.539831666666664,84.48441395833333,1090.18,171276.32,2819.53
1327,6514,24.0,229.82290645833334,102.19519541666666,197.30493729166668,100.0,3.1376122916666667,32.51796916666667,84.55179875,1090.51,171892.1,2841.4
1328,6515,24.0,229.77087020833332,102.18138291666666,197.23102958333334,100.0,3.163495625,32.539840625,85.14871020833333,1099.01,172098.71,2624.54
1329,6516,24.0,229.62813229166667,102.17204041666666,197.10677375,100.0,3.241234583333333,32.521358541666665,86.44070479166666,1081.79,169592.57,2846.53
1330,6517,24.0,229.88245354166668,102.165543125,197.31710729166667,100.0,3.1980775,32.56534625,85.72483708333333,1080.99,169387.37,2764.58
1331,6518,24.0,230.02385604166668,102.15965770833333,197.49517041666667,100.0,3.1639745833333333,32.528685625,84.53839875,1080.38,169834.63,2772.21
1332,6519,24.0,230.12545104166668,102.14995458333334,197.551479375,100.0,3.14699,32.573971666666665,84.33886208333334,1080.86,170605.47,2774.14
1333,6520,24.0,229.7889475,102.14191395833333,197.2097625,100.0,3.2144158333333333,32.579185,86.745715625,1080.38,170708.45,2747.11
1334,6521,24.0,229.61308479166667,102.13214645833334,197.0533625,100.0,3.1833054166666668,32.55972229166667,86.765613125,1083.62,170635.03,2726.8
1335,6522,24.0,229.57588791666666,102.12145833333334,197.07067479166668,100.0,3.1387245833333335,32.505213125,86.50496041666666,1081.46,170148.34,2716.99
1336,6523,24.0,229.70903895833334,102.11619791666666,197.17395166666665,100.0,3.155594375,32.53508729166666,86.62994625,1056.84,166572.47,2674.47
1337,6524,24.0,229.851989375,102.113340625,197.31455708333334,100.0,3.15732875,32.53743229166667,86.55243375,1053.77,166024.9,2679.82
1338,6525,24.0,229.91751666666667,102.10717270833334,197.380386875,100.0,3.164323125,32.537129791666665,86.56078666666667,1053.63,166312.12,2699.87
1339,6526,24.0,229.84762729166667,102.09540666666666,197.32752791666667,100.0,3.1445475,32.520099375,86.58489708333333,1056.68,166920.1,2685.0
1340,6527,24.0,229.80026291666667,102.08322229166667,197.29936875,100.0,3.125456041666667,32.50089416666667,86.57054479166666,1060.81,167338.2,2667.04
1341,6528,24.0,229.89895416666667,102.07551166666667,197.37727,100.0,3.1447029166666667,32.52168416666667,86.54118645833333,1059.33,166374.49,2680.85
1342,6529,24.0,230.09092625,102.069995,197.60167104166666,100.0,3.126403333333333,32.48925520833333,85.66169395833333,1059.12,165819.47,2690.48
1343,6530,24.0,230.256390625,102.064650625,197.73397979166666,100.0,3.151393125,32.52241083333333,86.17876208333334,1059.44,165790.46,2694.0
1344,6531,24.0,230.36408979166666,102.05420333333333,197.858426875,100.0,3.146356875,32.505662916666665,85.646833125,1060.07,166065.91,2690.67
1345,6532,24.0,230.307234375,102.04424416666667,197.79684833333334,100.0,3.133255625,32.51038604166666,85.85955333333334,1059.38,166864.32,2687.08
1346,6533,24.0,229.96701510638297,101.9079625531915,197.48549234042554,97.91666666666667,3.109905319148936,32.48152276595745,86.19582787234043,1060.1,167131.62,2680.27
1347,6534,24.0,230.19338958333333,102.02589479166667,197.720200625,100.0,3.1116229166666667,32.47318895833333,86.435778125,1058.66,166622.86,2695.5
1348,6535,24.0,230.28643729166666,102.02146791666667,197.82116208333332,100.0,3.10523625,32.46527520833333,86.26277791666666,1058.52,165281.74,2691.62
1349,6536,24.0,230.46735958333332,102.01731479166666,198.07723625,100.0,3.03975375,32.390123333333335,84.26055208333334,1057.06,165624.5,2701.03
1350,6537,24.0,230.55513,102.00842791666666,198.15150125,100.0,3.0475222916666667,32.40362875,84.03004083333333,1059.17,165953.17,2702.69
1351,6538,24.0,230.49903708333332,101.995704375,198.08432395833333,100.0,3.0674491666666666,32.414713125,86.04261520833333,1059.56,165978.81,2716.64
1352,6539,24.0,230.39422270833333,101.98569041666667,197.92602958333333,100.0,3.1124420833333333,32.468193125,86.62676333333333,1056.78,165679.88,2714.8
1353,6540,24.0,230.274756875,101.977234375,197.81767604166666,100.0,3.1065085416666665,32.457080833333336,86.67281125,1056.14,165248.04,2708.04
1354,6541,24.0,230.18445729166666,101.96807604166666,197.820095,100.0,3.014278958333333,32.364362291666666,85.2021725,1052.55,165339.76,2693.4
1355,6542,24.0,230.268981875,101.963359375,197.904916875,100.0,2.994970625,32.364065,85.406469375,1049.12,165199.99,2670.87
1356,6543,24.0,230.26892479166668,101.97239895833333,197.87667083333332,100.0,3.0311345833333334,32.392253958333335,85.32688770833333,1052.96,166101.25,2680.92
1357,6544,24.0,230.453800625,101.97664833333333,197.966365,100.0,3.1151370833333334,32.487435625,86.112353125,1043.58,164565.48,2743.55
1358,6545,24.0,230.17540166666666,101.97226770833333,197.60783625,100.0,3.174453125,32.56756541666667,86.87491916666667,1048.94,165442.37,2748.05
