,0,1,2,,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,,,,,
1402,1018.3939,164435.83,3514.8198,,11/2/12,1237.46,191191.7,2829.04,,,1365.091,202884.72,3354.4912
1403,1016.38574,163993.61,3534.0293,,11/3/12,1230.31,189772.61,2827.69,,,1340.1127,197054.28,3288.7231
1404,1020.49347,164488.77,3554.2715,,11/4/12,1221.89,188770.05,2838.8,,,1352.5417,195995.8,3228.5483
1405,1024.847,165320.75,3571.6086,,11/5/12,1204.86,190634.33,2792.14,,,1409.5266,203892.2,3227.1086
1406,1025.4495,165702.98,3580.3557,,11/6/12,1182.33,187678.52,2803.86,,,1488.7988,218830.69,3290.4626
1407,1021.92285,165230.94,3573.4731,,11/7/12,1186.89,188217.72,2846.56,,,1654.3734,242281.25,3372.6287
1408,1020.0489,164724.42,3551.5679,,11/8/12,1191.54,188764.44,2875.47,,,1469.9584,215792.27,3218.4326
1409,1025.1063,164976.17,3516.5981,,11/9/12,1176.47,188933.75,2890.39,,,1424.5951,211459.3,3215.3547
1410,1028.7754,165205.06,3476.762,,11/10/12,1166.55,184401.14,2909.03,,,1385.0186,207644.39,3234.446
1411,1030.7316,165147.03,3439.428,,11/11/12,1163.63,182116.81,2936.11,,,1338.3918,203559.58,3255.1199
1412,1038.7036,166484.7,3417.746,,11/12/12,1167.89,182830.16,2938.97,,,1309.1625,202459.88,3280.0098
1413,1047.8707,167974.12,3414.5776,,11/13/12,1168.8,183292.19,2934.08,,,1300.8694,204313.17,3325.6204
1414,1057.2787,170204.95,3431.669,,11/14/12,1169.13,182577.34,2929.33,,,1302.7446,204867.53,3400.4375
1415,1075.7185,172379.67,3472.5247,,11/15/12,1170.96,183157.26,2941.85,,,1306.6929,203327.12,3483.5796
1416,1092.2236,173953.23,3524.3606,,11/16/12,1180.1,184773.8,2975.42,,,1303.4261,200926.78,3544.2505
1417,1097.6582,174348.27,3571.645,,11/17/12,1167.93,182807.06,2874.11,,,1274.6964,198573.84,3555.3413
1418,1093.9904,173149.61,3605.762,,11/18/12,1163.83,182112.31,2929.46,,,1240.6614,194363.7,3519.9888
1419,1072.7524,170622.28,3610.517,,11/19/12,1159.98,182752.58,2942.66,,,1220.9308,192006.7,3461.7056
1420,1039.8481,167525.61,3594.0674,,11/20/12,1157.19,182015.84,2943.55,,,1215.7808,190989.19,3429.316
1421,998.5099,163434.94,3556.158,,11/21/12,1157.2,181277.28,2914.28,,,1232.1199,191829.48,3434.6377
1422,957.5306,158855.64,3514.4368,,11/22/12,1147.42,180752.62,2911.82,,,1206.557,188848.89,3434.8901
1423,922.19196,154390.62,3479.92,,11/23/12,1143.52,180055.37,2905.42,,,1319.2812,204959.25,3472.9106
1424,897.92126,151108.86,3455.1223,,11/24/12,1144.66,179114.44,2923.33,,,1200.9897,189573.19,3418.7437
1425,881.9426,149260.39,3435.0823,,11/25/12,1134.68,178773.04,2907.47,,,1168.7946,184689.31,3404.19
1426,875.07916,148560.53,3409.8909,,11/26/12,1135.03,179806.73,2917.74,,,1156.7871,182534.94,3400.756
1427,879.511,146816.56,3384.9092,,11/27/12,1102.77,174307.74,3011.14,,,1141.9797,180169.78,3401.4346
1428,889.26575,143322.12,3348.884,,11/28/12,1090.23,172320.06,3044.27,,,1126.6532,178078.47,3405.5845
1429,892.4027,138836.88,3314.5005,,11/29/12,1081.38,170148.18,3041.64,,,1111.0848,175920.56,3412.5894
1430,881.4093,134853.47,3283.3733,,11/30/12,1072.59,168906.74,3011.68,,,1092.3344,173307.62,3418.3
1431,860.4124,132477.08,3266.3281,,12/1/12,1066.9,169702.53,3052.22,,,1073.1942,170703.48,3422.6428
1432,841.42126,131306.75,3263.0002,,12/2/12,1061.33,169619.33,3033.3,,,1057.5436,168693.33,3429.0535
1433,831.9867,131532.58,3288.6072,,12/3/12,1054.37,169304.54,3004.62,,,1045.026,167196.77,3439.8616
1434,833.6425,132488.73,3345.441,,12/4/12,1056.65,168469.75,3013.33,,,1036.9698,166351.38,3455.441
1435,841.0429,133534.1,3412.6536,,12/5/12,1084.08,172523.38,3247.61,,,1030.1858,165791.28,3473.7063
1436,847.426,133718.94,3473.3008,,12/6/12,1054.22,167848.95,3110.13,,,1022.56934,164965.72,3493.4065
1437,849.48083,133055.47,3508.212,,12/7/12,1056.74,166730.15,3133.73,,,1018.3939,164435.83,3514.8198
1438,844.2104,131329.28,3506.548,,12/8/12,1053.23,167185.47,3157.13,,,1016.38574,163993.61,3534.0293
1439,833.24445,129132.625,3466.4478,,12/9/12,1051.23,166834.11,3186.3,,,1020.49347,164488.77,3554.2715
1440,819.1282,127077.48,3408.9504,,12/10/12,1052.29,166767.33,3174.31,,,1024.847,165320.75,3571.6086
1441,805.76465,126001.2,3359.3242,,12/11/12,902,147278.13,2881.04,,,1025.4495,165702.98,3580.3557
1442,786.12744,123965.266,3315.0452,,12/12/12,425.98,70994.13,1261.47,,,1021.92285,165230.94,3573.4731
1443,837.1869,130415.81,3307.4348,,12/13/12,420.57,69463.45,1810.63,,,1020.0489,164724.42,3551.5679
1444,815.09033,126878.62,3265.2737,,12/14/12,891.26,143308.6,3022.63,,,1025.1063,164976.17,3516.5981
1445,815.7486,127107.89,3279.3572,,12/15/12,478.05,77281.62,1732.08,,,1028.7754,165205.06,3476.762
1446,816.6093,126245.5,3262.4814,,12/16/12,972.11,157318.59,3169.76,,,1030.7316,165147.03,3439.428
1447,826.19055,127203.914,3268.3906,,12/17/12,987.77,159979.32,3171.92,,,1038.7036,166484.7,3417.746
1448,837.8653,128417.51,3271.5215,,12/18/12,992.03,160916.2,3147.65,,,1047.8707,167974.12,3414.5776
1449,847.9986,129528.44,3271.5522,,12/19/12,999.01,162253.56,3140.34,,,1057.2787,170204.95,3431.669
1450,852.9069,130021.6,3267.7004,,12/20/12,1036.59,167953.02,3090.15,,,1075.7185,172379.67,3472.5247
1451,852.9968,129824.63,3261.5134,,12/21/12,1037.92,168678.01,3097.35,,,1092.2236,173953.23,3524.3606
1452,852.5174,129626.05,3257.718,,12/22/12,1041.77,168798.13,3127.95,,,1097.6582,174348.27,3571.645
1453,849.1669,129110.99,3254.841,,12/23/12,1040.31,168482.76,3056.35,,,1093.9904,173149.61,3605.762
1454,841.1047,127943.53,3250.9536,,12/24/12,1039.18,168092.06,3371.1,,,1072.7524,170622.28,3610.517
1455,835.19775,126994.445,3249.55,,12/25/12,1043.8,168340.59,3347.81,,,1039.8481,167525.61,3594.0674
1456,830.535,126090.734,3248.448,,12/26/12,1040.77,167861.61,3328.25,,,998.5099,163434.94,3556.158
1457,827.31903,125455.8,3248.0967,,12/27/12,1039.24,167658.31,3322.35,,,957.5306,158855.64,3514.4368
1458,824.2591,124907.19,3247.5452,,12/28/12,1034.83,168293.29,3325.92,,,922.19196,154390.62,3479.92
1459,815.75165,123537.12,3242.7244,,12/29/12,1038.65,169379.96,3290.56,,,897.92126,151108.86,3455.1223
1460,805.837,121970.586,3236.855,,12/30/12,1034.91,168974.68,3334.86,,,881.9426,149260.39,3435.0823
1461,794.2078,120092.62,3229.112,,12/31/12,1035.1,168597.48,3380.61,,,875.07916,148560.53,3409.8909
1462,785.0227,118609.75,3223.6465,,1/1/13,1030.1,166914.84,3386.83,,,879.511,146816.56,3384.9092
1463,779.6239,117758.51,3222.3333,,1/2/13,1005.13,164073.57,3350.08,,,889.26575,143322.12,3348.884
1464,774.06354,117055.34,3221.7803,,1/3/13,1038.14,167757.34,3337.35,,,892.4027,138836.88,3314.5005
1465,768.4018,116393.23,3221.9993,,1/4/13,985.25,159033.76,3201.46,,,881.4093,134853.47,3283.3733
1466,761.67804,115456.16,3220.0413,,1/5/13,988.97,160441.97,3189.42,,,860.4124,132477.08,3266.3281
1467,755.5665,114492.73,3215.452,,1/6/13,984.48,161396.18,3210.04,,,841.42126,131306.75,3263.0002
1468,754.1244,114199.91,3211.2214,,1/7/13,987.23,160843.03,3225.76,,,831.9867,131532.58,3288.6072
1469,749.4062,113606.94,3209.9,,1/8/13,990.4,160154,3315.08,,,833.6425,132488.73,3345.441
1470,749.24084,113540.94,3202.445,,1/9/13,991.65,160039.15,3299.18,,,841.0429,133534.1,3412.6536
1471,749.6002,113674.02,3193.5488,,1/10/13,987.96,160249.24,3280.56,,,847.426,133718.94,3473.3008
1472,749.24445,113670.16,3182.0686,,1/11/13,964.48,156952.5,3250.93,,,849.48083,133055.47,3508.212
1473,748.3466,113465.664,3167.4822,,1/12/13,977.72,159380.64,3259.46,,,844.2104,131329.28,3506.548
1474,744.3113,112801.45,3150.3794,,1/13/13,973.7,159458,3281.21,,,833.24445,129132.625,3466.4478
1475,739.57074,112202.45,3135.3345,,1/14/13,975.98,158237.8,3180.38,,,819.1282,127077.48,3408.9504
1476,729.69434,111170.79,3121.0847,,1/15/13,958.45,156113.23,3189.62,,,805.76465,126001.2,3359.3242
1477,722.61426,110839.86,3112.982,,1/16/13,965.56,167491.25,3206.36,,,786.12744,123965.266,3315.0452
1478,717.0116,110753.17,3109.2249,,1/17/13,959.84,152150.42,3291.77,,,837.1869,130415.81,3307.4348
1479,711.21576,110385.21,3106.3713,,1/18/13,963.72,151120.97,3297.43,,,815.09033,126878.62,3265.2737
1480,700.25977,108880.98,3092.1409,,1/19/13,954.5,149673.48,3210.3,,,815.7486,127107.89,3279.3572
1481,692.8309,107664.09,3072.3613,,1/20/13,951.88,149278.31,3233.54,,,816.6093,126245.5,3262.4814
1482,688.52484,106858.99,3054.7322,,1/21/13,950.38,149287.12,3231.19,,,826.19055,127203.914,3268.3906
1483,683.79913,106266.77,3043.1804,,1/22/13,956.77,150295.2,3058.99,,,837.8653,128417.51,3271.5215
1484,676.93695,105741.086,3038.917,,1/23/13,959.48,151841.32,3088.43,,,847.9986,129528.44,3271.5522
1485,669.6968,105204.53,3040.67,,1/24/13,960.51,150485.46,3131.02,,,852.9069,130021.6,3267.7004
1486,662.66077,104360.04,3043.5632,,1/25/13,960.39,150245.33,3086.98,,,852.9968,129824.63,3261.5134
1487,655.6372,102916.945,3047.542,,1/26/13,956.42,149822.09,3514.4,,,852.5174,129626.05,3257.718
1488,654.0519,102309.875,3058.9387,,1/27/13,954.53,148848.16,3077.59,,,849.1669,129110.99,3254.841
1489,650.1091,101594.45,3073.799,,1/28/13,956.26,149034.58,3069.1,,,841.1047,127943.53,3250.9536
1490,640.57355,100301.44,3081.1775,,1/29/13,956.87,150964.29,3069.77,,,835.19775,126994.445,3249.55
1491,632.13043,99552.21,3076.9746,,1/30/13,965.22,152504.4,3126.27,,,830.535,126090.734,3248.448
1492,618.7885,97865.7,3058.5918,,1/31/13,972.83,150629.57,3133.93,,,827.31903,125455.8,3248.0967
1493,611.0832,95947.91,3017.798,,2/1/13,971.79,152749.56,3128.76,,,824.2591,124907.19,3247.5452
1494,603.8762,93928.9,2939.1123,,2/2/13,961.4,151088.07,3165.73,,,815.75165,123537.12,3242.7244
1495,606.26764,93804.48,2863.9944,,2/3/13,962.89,149201.05,3151.75,,,805.837,121970.586,3236.855
1496,627.2825,95701.06,2830.6184,,2/4/13,963.19,148030.44,3149.62,,,794.2078,120092.62,3229.112
1497,647.78467,99073.47,2830.4275,,2/5/13,960.92,147975.07,3146.83,,,785.0227,118609.75,3223.6465
1498,656.3533,100819.68,2843.7473,,2/6/13,962.06,149137.35,3287.06,,,779.6239,117758.51,3222.3333
1499,663.28766,102075.65,2867.9316,,2/7/13,1004.48,147593.53,3348.1,,,774.06354,117055.34,3221.7803
1500,699.9178,102674.15,2904.419,,2/8/13,978.09,151361.31,3362.48,,,768.4018,116393.23,3221.9993
1501,746.7393,106957.336,2954.053,,2/9/13,979.91,154020.95,3390.37,,,761.67804,115456.16,3220.0413
1502,792.83966,111600.734,3036.3093,,2/10/13,966.22,151560.48,3372.78,,,755.5665,114492.73,3215.452
1503,813.5164,113120.57,3130.5864,,2/11/13,964.43,145350.06,3363.42,,,754.1244,114199.91,3211.2214
1504,820.7454,113896.85,3191.0024,,2/12/13,961.13,148446,3344.21,,,749.4062,113606.94,3209.9
1505,824.17,114450.15,3220.4763,,2/13/13,952.07,151376.5,3347.27,,,749.24084,113540.94,3202.445
1506,821.70184,114590.62,3244.0369,,2/14/13,953.14,151676.13,3375.27,,,749.6002,113674.02,3193.5488
1507,818.8965,113094.336,3282.3435,,2/15/13,958.71,154866.47,3382.98,,,749.24445,113670.16,3182.0686
1508,797.2439,113014.77,3338.2944,,2/16/13,964.49,154609.84,3386.16,,,748.3466,113465.664,3167.4822
1509,775.9704,115493.05,3387.5605,,2/17/13,964.23,154694.23,3310.27,,,744.3113,112801.45,3150.3794
1510,772.17926,119207.39,3415.6074,,2/18/13,967.26,153914.13,3359.58,,,739.57074,112202.45,3135.3345
1511,781.1217,121549.59,3424.0327,,2/19/13,956.38,152840.46,3350.44,,,729.69434,111170.79,3121.0847
1512,789.33496,119914.234,3421.765,,2/20/13,912.6,146305.32,3283.43,,,722.61426,110839.86,3112.982
1513,787.68164,118743.87,3424.8267,,2/21/13,958.55,152534.45,3383.45,,,717.0116,110753.17,3109.2249
1514,777.68976,118916.08,3438.0186,,2/22/13,710.96,121900.74,2611.77,,,711.21576,110385.21,3106.3713
1515,745.777,117529.86,3413.0276,,2/23/13,922.73,148240.49,3312.59,,,700.25977,108880.98,3092.1409
1516,708.67615,115082.9,3375.0215,,2/24/13,944.09,151901.7,3358.31,,,692.8309,107664.09,3072.3613
1517,695.0085,114290.414,3343.1877,,2/25/13,951.34,151700.1,3360.29,,,688.52484,106858.99,3054.7322
1518,701.1169,115503.48,3343.7886,,2/26/13,952.21,151415.09,3350.67,,,683.79913,106266.77,3043.1804
1519,723.88007,119765.28,3394.785,,2/27/13,945.98,150920.32,3365.36,,,676.93695,105741.086,3038.917
1520,762.7139,123226.74,3472.1492,,2/28/13,944.28,150922.01,3371.64,,,669.6968,105204.53,3040.67
1521,807.7961,128194.41,3551.8926,,3/1/13,936.31,151345.55,3411.78,,,662.66077,104360.04,3043.5632
1522,836.06866,133998.25,3628.9912,,3/2/13,940.32,151580.44,3374.27,,,655.6372,102916.945,3047.542
1523,848.8934,137885.81,3694.16,,3/3/13,936.86,151079.12,3386.29,,,654.0519,102309.875,3058.9387
1524,859.006,137226.23,3718.8823,,3/4/13,939.95,151102.05,3383.41,,,650.1091,101594.45,3073.799
1525,850.35223,132867.25,3737.609,,3/5/13,940.99,151794.59,3292.25,,,640.57355,100301.44,3081.1775
1526,837.2022,130003.12,3774.2378,,3/6/13,925.75,151062.16,3241.13,,,632.13043,99552.21,3076.9746
1527,819.4372,127738.19,3832.226,,3/7/13,43.38,7643.37,146.14,,,618.7885,97865.7,3058.5918
1528,854.1271,132991.12,3854.2039,,3/10/13,186.67,32261.53,1046.26,,,611.0832,95947.91,3017.798
1529,784.23175,127063.42,3801.5098,,3/11/13,511.7,86098.92,2666.46,,,603.8762,93928.9,2939.1123
1530,764.9726,125726.37,3779.0945,,3/13/13,539.62,92381,1924.73,,,606.26764,93804.48,2863.9944
1531,711.9343,118713.484,3730.1245,,3/14/13,536.71,72956.23,2084.61,,,627.2825,95701.06,2830.6184
1532,716.5491,121061.41,3730.2217,,3/15/13,504.17,87861.95,2185.31,,,647.78467,99073.47,2830.4275
1533,701.73883,121743.484,3720.3904,,3/16/13,446.39,69150.11,1768.08,,,656.3533,100819.68,2843.7473
1534,742.19904,126623.914,3717.8586,,3/17/13,294.09,49992.15,1249.36,,,663.28766,102075.65,2867.9316
1535,725.06,121439.8,3637.8296,,3/18/13,923.35,92377.39,3572.19,,,699.9178,102674.15,2904.419
1536,715.62506,118977.375,3580.726,,3/19/13,927.57,85093.27,3381.57,,,746.7393,106957.336,2954.053
1537,714.1919,116328.67,3537.573,,3/20/13,89.54,10542.93,202.41,,,792.83966,111600.734,3036.3093
1538,795.46716,120381.984,3517.5356,,3/22/13,613.22,82587.5,2198.72,,,813.5164,113120.57,3130.5864
1539,753.4467,112643.61,3439.7603,,3/23/13,991.44,104641.75,3390.58,,,820.7454,113896.85,3191.0024
1540,740.9275,113724.28,3409.1726,,3/24/13,953.7,97662.68,3415.58,,,824.17,114450.15,3220.4763
1541,744.7008,118009.15,3418.3113,,3/25/13,437.64,68256.59,1670.33,,,821.70184,114590.62,3244.0369
1542,769.6419,121339.89,3438.1716,,3/26/13,885.36,142455.06,3429.24,,,818.8965,113094.336,3282.3435
1543,791.6742,124007.15,3482.9377,,3/27/13,918.69,148242.31,3467.78,,,797.2439,113014.77,3338.2944
1544,811.94073,125936.836,3526.5632,,3/28/13,593.67,95880.39,2323.05,,,775.9704,115493.05,3387.5605
1545,842.49634,127880.14,3522.3547,,3/29/13,908.78,147354.51,3574.02,,,772.17926,119207.39,3415.6074
1546,833.37146,126773.234,3490.8281,,3/30/13,970.86,155500.7,3542.81,,,781.1217,121549.59,3424.0327
1547,820.33636,126253.11,3454.8066,,3/31/13,919.79,146888.54,3290.36,,,789.33496,119914.234,3421.765
1548,806.15894,125850.164,3403.013,,4/1/13,878.51,140621.98,3124.96,,,787.68164,118743.87,3424.8267
1549,791.69684,124540.61,3350.1252,,4/3/13,473.81,75415.01,1760.02,,,777.68976,118916.08,3438.0186
1550,762.612,119396.914,3266.6934,,4/4/13,982.1,150745.83,3299.39,,,745.777,117529.86,3413.0276
1551,751.77136,118791.01,3253.0544,,4/5/13,463.05,76681.67,2125.54,,,708.67615,115082.9,3375.0215
1552,796.081,125254.99,3270.4753,,4/10/13,93.54,17513.55,393.39,,,695.0085,114290.414,3343.1877
1553,774.39325,122620.33,3213.7415,,4/11/13,934.08,148427.1,3333.68,,,701.1169,115503.48,3343.7886
1554,743.7858,118941.3,3183.9248,,4/12/13,963.01,153882.81,3405.74,,,723.88007,119765.28,3394.785
1555,740.26935,117901.94,3142.7012,,4/13/13,999.28,158799.89,3454.13,,,762.7139,123226.74,3472.1492
1556,738.50073,116576.7,3107.5398,,4/14/13,1023.15,162631.11,3470.11,,,807.7961,128194.41,3551.8926
1557,726.1091,114207.61,3078.3506,,4/15/13,1028.77,163352.64,3478.38,,,836.06866,133998.25,3628.9912
1558,714.45953,112587.46,3064.9329,,4/16/13,897.68,185569.17,3135.06,,,848.8934,137885.81,3694.16
1559,678.19946,107273.7,3036.3066,,4/17/13,1043.24,165551.97,3413.39,,,859.006,137226.23,3718.8823
1560,650.6555,104223.664,3032.279,,4/18/13,1039.9,164156.91,3391.98,,,850.35223,132867.25,3737.609
1561,632.5402,101698.88,3034.691,,4/19/13,1029.29,163366.49,3408.46,,,837.2022,130003.12,3774.2378
1562,627.2959,99937.7,3052.8303,,4/20/13,1035.27,163267.86,3431.25,,,819.4372,127738.19,3832.226
1563,625.4029,98910.02,3082.414,,4/21/13,1031.17,163156.23,3456.23,,,854.1271,132991.12,3854.2039
1564,620.11676,97730.64,3111.0073,,4/22/13,1025.28,162084.08,3471.84,,,784.23175,127063.42,3801.5098
1565,609.1567,96354.59,3127.8738,,4/23/13,1021.59,161047.16,3501.49,,,764.9726,125726.37,3779.0945
1566,598.32587,95184.305,3130.2803,,4/24/13,1010.54,160706.99,3533.05,,,711.9343,118713.484,3730.1245
1567,594.49774,94255.29,3120.622,,4/25/13,1011.17,160744.88,3541.41,,,716.5491,121061.41,3730.2217
1568,593.4817,93058.445,3102.3538,,4/26/13,1013.13,159708.35,3553.3,,,701.73883,121743.484,3720.3904
1569,597.01044,93035.71,3087.0813,,4/27/13,1003.84,160084.91,3530.95,,,742.19904,126623.914,3717.8586
1570,605.97394,94885.99,3088.874,,4/28/13,1014.92,159576.9,3504.81,,,725.06,121439.8,3637.8296
1571,617.5266,97802.336,3105.7048,,4/29/13,977.42,155870.29,3508.74,,,715.62506,118977.375,3580.726
1572,630.81854,100141.14,3126.333,,4/30/13,881.68,143293.17,3222.96,,,714.1919,116328.67,3537.573
1573,622.50433,98525.89,3126.382,,5/1/13,944.52,153530.4,3513.02,,,795.46716,120381.984,3517.5356
1574,621.1917,97614.234,3114.461,,5/2/13,945.7,152444.86,3545.95,,,753.4467,112643.61,3439.7603
1575,617.69354,96480.99,3092.1372,,5/3/13,944.53,151248.01,3571.48,,,740.9275,113724.28,3409.1726
1576,610.65643,95414.91,3065.152,,5/4/13,942.56,152919.31,3501.77,,,744.7008,118009.15,3418.3113
1577,605.82544,94972.26,3048.3643,,5/5/13,948.91,153774.46,3456.58,,,769.6419,121339.89,3438.1716
1578,603.88495,95092.8,3047.8115,,5/6/13,945.75,153536.18,3496.59,,,791.6742,124007.15,3482.9377
1579,603.1121,94604.29,3057.6287,,5/7/13,941.46,153076.45,3538.95,,,811.94073,125936.836,3526.5632
1580,599.8461,94290.445,3071.798,,5/8/13,936.59,153541.73,3588.76,,,842.49634,127880.14,3522.3547
1581,596.4741,94228.08,3079.743,,5/9/13,938.7,153411.05,3575.45,,,833.37146,126773.234,3490.8281
1582,592.1652,94299.25,3068.9207,,5/10/13,934.27,152935.73,3571.66,,,820.33636,126253.11,3454.8066
1583,586.0856,93520.58,3033.9253,,5/11/13,934.81,153248.72,3581.93,,,806.15894,125850.164,3403.013
1584,580.5155,92512.66,2987.4478,,5/12/13,937.7,152982.22,3620.38,,,791.69684,124540.61,3350.1252
1585,585.5144,92662.61,2939.738,,5/13/13,935.6,153135.16,3646.27,,,762.612,119396.914,3266.6934
1586,609.2984,94175.68,2909.029,,5/14/13,642.94,106938.22,2844.91,,,751.77136,118791.01,3253.0544
1587,642.76624,96803.83,2904.3203,,5/15/13,844.52,138409,3877.13,,,796.081,125254.99,3270.4753
1588,552.73553,86363.92,3064.0833,,5/16/13,866.05,141334.03,3427.06,,,774.39325,122620.33,3213.7415
1589,554.37964,86747.48,3067.7224,,5/17/13,706.38,117755.14,3049.43,,,743.7858,118941.3,3183.9248
1590,556.4712,86976.53,3062.0847,,5/18/13,871.1,144221.56,3531.46,,,740.26935,117901.94,3142.7012
1591,561.1558,87287.63,3053.1204,,5/19/13,885.74,146643.01,3545.33,,,738.50073,116576.7,3107.5398
1592,563.794,86723.02,3016.2966,,5/20/13,898.84,147529.5,4083.25,,,726.1091,114207.61,3078.3506
1593,566.3875,86050.984,2958.9648,,5/21/13,897.07,148011.67,4280.07,,,714.45953,112587.46,3064.9329
1594,576.27515,86270.67,2916.8323,,5/22/13,903.88,148294.52,3509.06,,,678.19946,107273.7,3036.3066
1595,592.4416,88221.71,2913.231,,5/23/13,888.78,146571.54,3443.02,,,650.6555,104223.664,3032.279
1596,600.2737,90663.83,2936.8054,,5/24/13,886.33,145965.95,3358.32,,,632.5402,101698.88,3034.691
1597,600.29236,92492.84,2991.25,,5/25/13,874.98,143285.37,3381.37,,,627.2959,99937.7,3052.8303
1598,607.97076,93134.25,3069.8618,,5/26/13,876.79,143215.63,3416.71,,,625.4029,98910.02,3082.414
1599,633.025,93886.69,3160.737,,5/27/13,875.26,144123.15,3452.48,,,620.11676,97730.64,3111.0073
1600,652.49066,94593.82,3253.4685,,5/28/13,876.37,143892.71,3494.43,,,609.1567,96354.59,3127.8738
1601,655.4346,93486.98,3335.705,,5/29/13,851.08,141276.65,3484.4,,,598.32587,95184.305,3130.2803
1602,652.11755,93143.81,3396.8801,,5/30/13,891.66,144015.76,3578.88,,,594.49774,94255.29,3120.622
1603,639.732,93376.7,3405.2122,,5/31/13,892.66,144664.43,3587.1,,,593.4817,93058.445,3102.3538
1604,622.86536,94075.58,3364.409,,6/1/13,894.15,145512.31,3604.8,,,597.01044,93035.71,3087.0813
1605,609.764,93221.33,3301.267,,6/2/13,895.88,145879.93,3623.08,,,605.97394,94885.99,3088.874
1606,606.6488,92017.14,3255.2385,,6/3/13,898.65,146014.88,3547.57,,,617.5266,97802.336,3105.7048
1607,607.4069,92388.83,3242.0977,,6/4/13,879.89,145685.62,3585.78,,,630.81854,100141.14,3126.333
1608,616.83966,94890.45,3253.848,,6/5/13,885.75,155463.47,3678.67,,,622.50433,98525.89,3126.382
1609,632.43604,96618.15,3271.7805,,6/6/13,889.37,156726.37,3643.36,,,621.1917,97614.234,3114.461
1610,654.6434,96859.13,3281.0332,,6/7/13,873.88,147616.61,3482.14,,,617.69354,96480.99,3092.1372
1611,674.96564,95702.66,3281.959,,6/8/13,863.37,146148.76,3501.99,,,610.65643,95414.91,3065.152
1612,680.28827,93957.45,3279.932,,6/9/13,882.71,151051.65,3712.75,,,605.82544,94972.26,3048.3643
1613,663.9212,92905.766,3273.8672,,6/10/13,795.81,134589.17,3589.14,,,603.88495,95092.8,3047.8115
1614,630.73883,91878.07,3261.9536,,6/11/13,825.65,138454.77,3541.83,,,603.1121,94604.29,3057.6287
1615,601.63214,91696.14,3251.7441,,6/12/13,833.77,139442.77,3444.83,,,599.8461,94290.445,3071.798
1616,583.39905,91493.42,3261.8687,,6/13/13,847.02,141326.78,3440.01,,,596.4741,94228.08,3079.743
1617,583.0088,92718.28,3319.761,,6/14/13,852.28,142270.67,3446.21,,,592.1652,94299.25,3068.9207
1618,595.7984,94034.58,3406.5554,,6/15/13,851.68,141693.99,3489.16,,,586.0856,93520.58,3033.9253
1619,610.69055,94859.4,3457.9067,,6/16/13,860.87,143783.16,3466.72,,,580.5155,92512.66,2987.4478
1620,620.6217,95829.445,3444.265,,6/17/13,877.01,143556.86,3499.67,,,585.5144,92662.61,2939.738
1621,620.5389,96595.18,3376.3113,,6/18/13,878.21,143961.99,3537.21,,,609.2984,94175.68,2909.029
1622,616.53625,97012.734,3284.6062,,6/19/13,879.48,145073.81,3524.26,,,642.76624,96803.83,2904.3203
1623,604.3554,95478.85,3197.9785,,6/20/13,876.42,139008.77,3555.19,,,552.73553,86363.92,3064.0833
1624,577.44196,93016.2,3151.2239,,6/21/13,787.8,125101.66,3191.62,,,554.37964,86747.48,3067.7224
1625,553.10425,91884.96,3128.6887,,6/22/13,421.26,60352.3,1114.58,,,556.4712,86976.53,3062.0847
1626,538.4818,88309.164,3077.8057,,6/23/13,75.58,11552.92,384.81,,,561.1558,87287.63,3053.1204
1627,648.54407,95919.38,3077.6167,,6/26/13,696.24,108966.6,3743.67,,,563.794,86723.02,3016.2966
1628,661.7051,94844.45,3088.1497,,6/27/13,566.52,64362.45,2477.78,,,566.3875,86050.984,2958.9648
1629,707.7834,101084.195,3135.5715,,6/28/13,762.49,124734.23,4439.41,,,576.27515,86270.67,2916.8323
1630,702.13574,104106.74,3162.951,,6/29/13,821.87,128994.87,3593.49,,,592.4416,88221.71,2913.231
1631,699.0347,105864.625,3199.7366,,6/30/13,824.65,135415.52,3553.51,,,600.2737,90663.83,2936.8054
1632,705.1479,104629.836,3234.3042,,7/1/13,842.56,135091.92,3541.49,,,600.29236,92492.84,2991.25
1633,731.4879,103907.42,3302.8416,,7/2/13,863.9,135140.55,3556.35,,,607.97076,93134.25,3069.8618
1634,749.9131,103810.766,3397.0957,,7/3/13,865.77,140501.81,3619.11,,,633.025,93886.69,3160.737
1635,759.0075,105540.89,3496.8193,,7/4/13,875.54,140279.37,3775.85,,,652.49066,94593.82,3253.4685
1636,767.90686,107340.445,3575.361,,7/5/13,891.6,137045.77,3941.12,,,655.4346,93486.98,3335.705
1637,776.5095,107993.82,3619.6787,,7/6/13,583.75,99453.13,2964.15,,,652.11755,93143.81,3396.8801
1638,753.2225,105052.305,3590.7444,,7/7/13,948.8,154693.66,4858.07,,,639.732,93376.7,3405.2122
1639,711.41205,101017.875,3559.7837,,7/8/13,852.38,132899.95,3609.61,,,622.86536,94075.58,3364.409
1640,642.36554,96741.65,3565.562,,7/9/13,857.61,135787.02,3659.24,,,609.764,93221.33,3301.267
1641,599.98334,97493.35,3541.4604,,7/10/13,867.73,137900.07,3709.38,,,606.6488,92017.14,3255.2385
1642,580.59766,100244.586,3526.8674,,7/11/13,850.37,140230.43,3714.36,,,607.4069,92388.83,3242.0977
