,DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
15,2014-04-22,24.0,289.42136166666666,106.35320895833334,182.059311875,43.34345125,78.93540895833333,107.36204979166666,37.93925125,631.47,90439.09,10.0
16,2014-04-23,24.0,270.23979291666666,107.64377895833333,171.05278208333334,47.167523125,70.627109375,99.18701083333333,60.756579375,1166.46,165720.39,10.0
17,2014-04-24,24.0,262.8427475,107.86923416666667,168.24197729166667,47.73231020833333,66.049150625,94.60077020833333,63.046799791666665,1549.81,221707.31,10.0
18,2014-04-25,24.0,255.52699520833335,107.97113708333333,165.538903125,48.53376875,61.40538625,89.98809208333333,64.54722916666667,1248.7,178063.52,10.0
19,2014-04-26,24.0,247.19905208333333,108.05203020833333,162.42224166666668,49.844502291666664,56.14790645833333,84.77681041666666,65.72369375,1345.78,192602.19,10.0
20,2014-04-27,24.0,240.736416875,108.05380395833333,159.89901979166666,50.296981875,52.20174708333333,80.83739708333333,66.93373229166667,1349.56,194496.27,10.0
21,2014-04-28,24.0,235.02093145833334,108.04163645833333,157.68322,50.735878541666665,48.707583541666665,77.33771145833333,67.84834791666667,1345.61,192899.71,10.0
22,2014-04-29,24.0,232.74371041666666,107.987806875,156.794893125,50.11391979166667,47.375714583333334,75.94881729166667,65.70691916666667,1279.46,184900.31,10.0
23,2014-04-30,24.0,233.29777791666666,107.89323895833333,157.179385,48.92679020833334,47.61060354166667,76.11839291666666,62.795643958333336,1225.62,177107.86,10.0
24,2014-05-01,24.0,231.0888975,107.87692229166667,156.39897770833332,48.93862895833333,46.195843333333336,74.68991979166667,62.376834375,1212.9,174608.88,10.0
25,2014-05-02,24.0,231.41900520833335,107.81687916666667,156.69023791666666,48.303704583333335,46.15029979166667,74.72876729166667,60.747315625,1074.04,154870.67,10.0
26,2014-05-03,24.0,230.76554520833332,107.79546708333334,156.60596666666666,48.17349875,45.73272291666667,74.15957854166666,60.627934375,1044.17,147929.93,10.0
27,2014-05-04,24.0,230.595831875,107.76431541666666,156.687604375,47.466087916666666,45.491345,73.9082275,58.279021666666665,970.2,139378.45,10.0
28,2014-05-05,24.0,229.423676875,107.77973166666666,156.42926291666666,47.84001958333333,44.54851,72.99441395833334,54.9047225,946.12,136980.49,10.0
29,2014-05-06,24.0,225.9024775,107.86022020833333,154.95086020833332,49.00558229166667,42.44995395833333,70.95161729166666,58.882811458333336,1002.83,144950.15,10.0
30,2014-05-07,24.0,225.76834875,107.83816541666667,155.05853583333334,47.920399583333335,42.048938541666665,70.70981291666666,57.42564229166667,925.31,135000.24,10.0
31,2014-05-08,24.0,225.68692270833333,107.821048125,155.14190229166667,47.296947708333335,41.15918895833333,70.54502041666667,57.655958125,913.86,127564.51,10.0
32,2014-05-09,13.83334,227.79783849312602,107.5994551584939,156.85221704868093,29.13358708333333,41.74523020964568,70.94562144444508,55.95530239297234,176.8,24322.7,10.0
33,2014-05-10,24.0,226.06091479166668,107.68369,155.16497145833333,48.13438479166667,41.90457979166667,70.89594333333334,57.37377854166667,944.19,52162.58,10.0
34,2014-05-11,24.0,225.09668541666667,107.836451875,155.16161875,47.49388729166667,41.48348958333333,69.93506666666667,58.024333541666664,823.41,117731.72,10.0
35,2014-05-12,24.0,226.02269270833332,107.77166645833333,155.79650583333333,46.93359,41.80654479166667,70.226186875,56.88541625,769.01,111238.01,10.0
36,2014-05-13,24.0,226.90499510638298,107.71747319148936,156.57676718971632,46.335198958333336,41.925575,70.32822791666666,54.25530875,740.8,107144.4,10.0
37,2014-05-14,24.0,225.57624978723405,107.74143479166666,156.2037677039007,45.162089583333334,40.98107625,69.37248208333334,54.99535708333333,713.24,102880.55,10.0
38,2014-05-15,24.0,225.89259895833334,107.70935872340425,156.82564125,46.31644395833333,40.65059895833333,69.06695770833333,48.59812458333333,743.83,106745.44,10.0
39,2014-05-16,24.0,225.70079787234042,107.71023416666667,157.10794391400708,46.34614208333333,40.13814,68.59285395833334,48.37775479166667,736.09,104864.02,10.0
40,2014-05-17,24.0,223.60251041666666,107.77769229166667,156.346404375,47.08721125,38.839852083333334,67.25610604166667,53.92077354166667,782.88,110078.32,10.0
41,2014-05-18,24.0,220.10196229166667,107.88902957446808,154.69510125,47.769806875,36.990086875,65.40686104166667,53.83151333333333,834.68,117387.58,10.0
42,2014-05-19,24.0,220.49043893617022,107.86042291666666,155.1761033111702,47.13594875,36.90605083333333,65.314335625,55.75360791666667,788.8,109517.37,10.0
43,2014-05-20,24.0,220.153866875,107.85864833333333,155.23751041666668,47.14246875,36.50938479166667,64.91635645833334,55.628124375,783.06,109362.2,10.0
44,2014-05-21,24.0,220.06589395833333,107.851481875,155.37458229166666,46.524590833333335,36.280858125,64.69131166666666,52.236396666666664,743.77,104993.12,10.0
45,2014-05-22,24.0,219.982621875,107.8523675,155.54675833333334,46.2889975,36.01890375,64.43586354166666,53.66113229166667,735.41,107115.77,10.0
46,2014-05-23,24.0,219.86292604166667,107.86721854166667,155.572074375,46.284226875,35.873076875,64.29085166666667,49.05298020833333,742.89,108079.03,103.31
47,2014-05-24,24.0,219.922990625,107.88298,155.75273854166667,46.24215791666666,35.750709791666665,64.17025208333334,54.6906875,746.54,108387.02,100.42
48,2014-05-25,24.0,219.9771025,107.90278770833334,155.90444416666668,46.261677291666665,35.671312916666665,64.07265833333334,55.231164375,750.57,105809.71,101.01
49,2014-05-26,24.0,219.97377531914893,107.92071145833333,156.04339469414893,46.26510666666667,35.528916875,63.930380625,55.102527916666666,727.26,106514.13,96.62
50,2014-05-27,24.0,219.98047520833333,107.93646229166667,156.24326083333332,46.226333333333336,35.33483833333333,63.737214375,55.311219375,715.5,105800.29,101.08
51,2014-05-28,24.0,219.26666729166666,107.44471020833333,155.71557541666667,46.215003125,35.155495208333335,63.551091875,55.508233125,695.01,102249.56,86.96
52,2014-05-29,24.0,220.00718041666667,107.96204104166667,156.54946291666667,46.21505770833333,35.05228625,63.4577175,56.170836875,698.77,102823.5,87.13
53,2014-05-30,24.0,220.00026020833334,107.97361333333333,156.66496541666666,46.231572291666666,34.923878333333334,63.33529479166667,55.851693125,704.08,103977.99,87.96
54,2014-05-31,24.0,219.99351354166666,107.985045625,156.78348708333334,46.2074025,34.79286458333333,63.21002645833333,55.59603083333333,715.93,105761.32,88.99
55,2014-06-01,24.0,220.00573708333334,107.99384645833334,156.8641125,46.264785,34.72635520833333,63.14162458333333,55.963499375,724.21,107035.76,90.08
56,2014-06-02,22.0,221.3284255119818,107.82458002092727,157.53832177425,41.71340020833333,35.35194577638182,63.79010373773182,50.77397000734091,459.83,68263.31,56.21
57,2014-06-03,24.0,220.24048708333333,107.964823125,157.86784375,46.19318770833333,33.94682958333333,62.372643333333336,53.04666854166667,715.1,104865.93,90.7
58,2014-06-04,24.0,221.267634375,107.96092625,159.45106520833335,46.157305208333334,33.38708375,61.81656916666667,53.73631604166667,706.8,104234.1,89.73
59,2014-06-05,24.0,221.044650195642,107.97263406134603,158.75822307562981,47.04156520833333,33.84168292885635,62.286427120012185,54.244612314888435,677.29,99517.49,100.57
60,2014-06-06,24.0,220.74979458333334,107.986805625,157.67422541666667,47.202699375,34.64576291666667,63.07556916666667,56.53423395833333,690.38,99850.49,102.18
61,2014-06-07,24.0,220.64014083333333,107.99410875,157.27830479166667,47.19410729166667,34.93372958333333,63.36183604166666,56.61542145833333,694.3,100306.26,102.07
62,2014-06-08,24.0,220.50405041666667,108.0027125,157.18459354166666,47.152024375,34.891520625,63.319456875,52.051159375,690.7,99959.04,101.25
63,2014-06-09,19.5,221.45051448717948,107.75725956410257,159.1132395,38.978911458333336,34.670299666666665,62.337274987179484,53.55922412820513,238.45,34915.85,38.15
64,2014-06-10,24.0,220.85169229166667,107.99075354166666,158.07450145833334,46.512532291666666,34.351681875,62.777190833333336,54.486153333333334,647.11,95262.3,94.88
65,2014-06-11,24.0,218.41471229166666,108.06527416666667,156.68516375,47.815207916666665,33.31382708333334,61.72954854166667,54.295347291666666,745.92,108793.22,104.23
66,2014-06-12,24.0,215.49685895833332,108.13936083333333,155.55921520833334,48.72777375,31.529283333333332,59.93764375,61.561027083333336,804.85,116554.82,101.88
67,2014-06-13,24.0,214.823228125,108.13519916666667,154.68515791666667,48.263916875,31.739437916666667,60.13807020833333,62.32717875,818.89,120308.03,66.75
68,2014-06-14,24.0,215.83254083333333,108.104783125,155.59778541666665,48.00591375,31.83577875,60.234755416666665,59.584406875,781.21,115374.09,64.32
69,2014-06-15,24.0,214.877320625,108.11380416666667,154.95770833333333,48.04032458333333,31.544266458333333,59.91961229166667,60.77416125,786.16,116058.03,64.55
70,2014-06-16,24.0,215.38082170212766,108.08764729166667,155.33310524379434,47.74037104166667,31.67064,60.04771645833333,59.444948125,757.43,111152.61,61.84
