,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
184,250.17287270833333,106.24531854166666,177.04528541666667,57.2316125,73.12758729166667,39.5697625,5479.4,799524.84,47.85
185,249.0045533333333,106.25514020833332,176.35870541666668,57.28408416666666,72.64584791666667,39.1139225,5443.61,795277.26,53.93
186,247.94722479166663,106.252333125,175.50200458333333,56.925529375,72.44522020833334,38.95502625,5374.18,810900.02,18.12
187,247.15030083333332,106.25187708333333,175.0158825,56.70426520833333,72.13441833333333,38.6708475,5315.03,801345.75,9.84
188,246.26122520833331,106.25319750000001,174.78770395833337,56.72040625,71.47352125,38.02077104166667,4980.89,728548.75,9.48
189,248.75994604166667,106.21220541666666,173.02240479166667,52.22903479166666,75.73754125,42.44458875,4450.0,647512.91,8.47
190,262.70779645833335,105.98544458333332,168.541333125,34.976196875,94.16646333333334,61.58309729166667,2049.86,290174.27,3.9
191,264.0529908333333,105.97223770833334,168.99666604166666,34.90241875,95.05632479166668,62.69313354166667,2059.29,291279.7,3.82
192,265.06799020833336,105.97430166666666,169.18305125,34.9778975,95.88493895833334,63.37864125,2080.27,294693.68,3.96
193,266.0743402083333,105.98177729166666,169.56141729166666,34.970591666666664,96.51292291666668,63.99623833333333,2089.77,293955.38,3.98
194,267.07084291666666,105.99708999999999,170.10437416666667,34.930690000000006,96.96646875,64.21436666666666,2093.46,293973.81,3.97
195,267.486543125,105.99318229166668,170.23362770833333,34.773680625,97.25291541666668,64.86161395833334,2084.4,295564.57,40.33
196,267.0986886823584,105.97747931072188,170.30826459475676,34.61916708333333,96.79042408760164,64.9484734773389,2086.63,305319.46,4.1
197,266.3847354166667,105.98285208333333,170.193260625,35.87946791666667,96.19147479166666,64.21511604166666,2189.55,318561.33,4.46
198,266.99530166666665,105.97159083333334,169.96080458333333,34.847756875,97.03449708333332,65.07226604166667,2058.63,297315.78,1.82
200,267.85562791666666,105.95782145833331,170.31169145833334,34.258064583333336,97.54393645833332,65.58935583333333,2029.12,284059.33,2.17
206,268.6969383333333,105.96082916666668,171.25886125,35.50776729166667,97.43807708333334,65.365499375,2173.11,304483.02,0.83
209,273.5455157627119,105.55672669491526,176.26154305084742,22.269454375,97.28397271186441,67.13042855932203,1181.97,173052.95,1.53
210,260.0006653191489,106.06052744680849,172.70495638297874,44.185245,87.2957089361702,55.03722744680851,4067.32,592088.64,6.9
211,259.2020970212766,106.06172340425532,171.62754255319152,42.837968333333336,87.57455446808511,55.429497021276596,3735.86,550255.99,6.35
212,256.7080477083333,106.06625854166668,171.45937895833333,45.711235625,85.24866875,52.93205416666667,4057.56,593839.89,5.3
213,255.08728041666663,106.06671791666666,170.869950625,45.83370270833333,84.21732979166667,51.923180625,4036.38,589477.56,6.06
214,253.33259541666663,106.06813500000001,170.47817958333334,46.240475625,82.85441583333333,50.5115875,4046.64,590019.17,6.08
215,251.53166166666668,106.06169875,169.73455645833334,46.28296145833333,81.79710520833333,49.49384708333334,4004.96,582278.93,5.99
