,DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL
14474,2013-07-17,24.0,,,,,0.0,,,,,,5279.344970625
14475,2013-07-18,24.0,,,,,0.0,,,,,,5130.292946041666
14476,2013-07-19,24.0,,,,,0.0,,,,,,4860.077308541667
14477,2013-07-20,24.0,,,,,0.0,,,,,,3587.453658958333
14478,2013-07-21,24.0,,,,,0.0,,,,,,4623.591308958334
14479,2013-07-22,4.83333,,,,,0.0,,,,,,999.8277370833333
14480,2013-07-23,24.0,,,,,0.0,,,,,,2801.0
14481,2013-07-24,24.0,,,,,0.0,,,,,,3070.0
14482,2013-07-25,24.0,,,,,0.0,,,,,,4007.0
14483,2013-07-26,24.0,,,,,0.0,,,,,,2802.0
14484,2013-07-27,24.0,,,,,0.0,,,,,,2951.0
14485,2013-07-28,0.3,,,,,0.0,,,,,,146.0
14486,2013-07-29,9.15833,,,,,0.0,,,,,,1162.0
14487,2013-07-30,24.0,,,,,0.0,,,,,,5596.32053375
14488,2013-07-31,24.0,,,,,0.0,,,,,,1229.1058354166667
14489,2013-08-01,0.0,,,,,0.0,,,,,,0.0
14490,2013-08-02,0.0,,,,,0.0,,,,,,0.0
14491,2013-08-03,18.05,,,,,0.0,,,,,,3832.65
14492,2013-08-04,24.0,,,,,0.0,,,,,,6041.1
14493,2013-08-05,24.0,,,,,0.0,,,,,,6376.59
14494,2013-08-06,24.0,,,,,0.0,,,,,,6414.578170833333
14495,2013-08-07,24.0,,,,,0.0,,,,,,6365.186630416667
14496,2013-08-08,24.0,,,,,0.0,,,,,,6392.457816875
14497,2013-08-09,24.0,,,,,0.0,,,,,,6476.86503625
14498,2013-08-10,24.0,,,,,0.0,,,,,,6487.024841666666
14499,2013-08-11,22.5,,,,,0.0,,,,,,5757.05241125
14500,2013-08-12,23.66666,,,,,0.0,,,,,,6170.972801666667
14501,2013-08-13,22.83334,,,,,0.0,,,,,,5974.310531458334
14502,2013-08-14,24.0,,,,,0.0,,,,,,6467.848633333333
14503,2013-08-15,24.0,,,,,0.0,,,,,,6450.979828333333
14504,2013-08-16,24.0,,,,,0.0,,,,,,6572.9927064583335
14505,2013-08-17,24.0,,,,,0.0,,,,,,6548.9888002083335
14506,2013-08-18,24.0,,,,,0.0,,,,,,7038.2291875
14507,2013-08-19,24.0,,,,,0.0,,,,,,7080.899291875
14508,2013-08-20,24.0,,,,,0.0,,,,,,7093.481323958334
14509,2013-08-21,24.0,,,,,0.0,,,,,,5899.374931666666
14510,2013-08-22,24.0,,,,,0.0,,,,,,6214.810432708333
14511,2013-08-23,24.0,,,,,0.0,,,,,,6261.6355897916665
14512,2013-08-24,24.0,,,,,0.0,,,,,,7023.129317916667
14513,2013-08-25,24.0,,,,,0.0,,,,,,6943.0337372916665
14514,2013-08-26,24.0,,,,,0.0,,,,,,6966.774337291667
14515,2013-08-27,24.0,,,,,0.0,,,,,,6956.000458125
14516,2013-08-28,24.0,,,,,0.0,,,,,,6716.89839125
14517,2013-08-29,24.0,,,,,0.0,,,,,,6422.380707291667
14518,2013-08-30,24.0,,,,,0.0,,,,,,6404.708190625
14519,2013-08-31,24.0,,,,,0.0,,,,,,6440.697495
14520,2013-09-01,24.0,,,,,0.0,,,,,,6441.468093958333
14521,2013-09-02,24.0,,,,,0.0,,,,,,6382.00737
14522,2013-09-03,24.0,,,,,0.0,,,,,,6352.0
14523,2013-09-04,24.0,,,,,0.0,,,,,,7101.0
14524,2013-09-05,24.0,,,,,0.0,,,,,,4948.0
14525,2013-09-06,24.0,,,,,0.0,,,,,,4145.0
14526,2013-09-07,24.0,,,,,0.0,,,,,,4377.0
14527,2013-09-08,24.0,,,,,0.0,,,,,,4374.0
14528,2013-09-09,24.0,,,,,0.0,,,,,,4376.0
14529,2013-09-10,24.0,,,,,0.0,,,,,,4435.478096458333
14530,2013-09-11,24.0,,,,,0.0,,,,,,4430.84103375
14531,2013-09-12,20.4,,,,,0.0,,,,,,3329.3990510416666
14532,2013-09-13,0.0,,,,,0.0,,,,,,0.0
14533,2013-09-14,10.60833,,,,,0.0,,,,,,1645.3688464583333
14534,2013-09-15,22.16666,,,,,0.0,,,,,,5186.351466041667
14535,2013-09-16,21.5,,,,,0.0,,,,,,4954.549855
14536,2013-09-17,24.0,,,,,0.0,,,,,,6390.63433875
14537,2013-09-18,10.64167,,,,,0.0,,,,,,2804.025120208333
14538,2013-09-19,0.0,,,,,0.0,,,,,,0.0
14539,2013-09-20,18.44167,,,,,0.0,,,,,,4153.064676875
14540,2013-09-21,11.66667,,,,,0.0,,,,,,3017.1318020833332
14541,2013-09-22,24.0,,,,,0.0,,,,,,6353.219292083333
14542,2013-09-23,24.0,,,,,0.0,,,,,,6573.671310833333
14543,2013-09-24,24.0,,,,,0.0,,,,,,6626.874831875
14544,2013-09-25,24.0,,,,,0.0,,,,,,6692.560287708333
14545,2013-09-26,24.0,,,,,0.0,,,,,,6734.259307708333
14546,2013-09-27,13.5,,,,,0.0,,,,,,2709.912806875
14547,2013-09-28,24.0,,,,,0.0,,,,,,5288.95127875
14548,2013-09-29,24.0,,,,,0.0,,,,,,6503.58690625
14549,2013-09-30,24.0,,,,,0.0,,,,,,4996.6186683333335
14550,2013-10-01,24.0,,,,,0.0,,,,,,5633.07466125
14551,2013-10-02,24.0,,,,,0.0,,,,,,6192.058654583333
14552,2013-10-03,24.0,,,,,0.0,,,,,,6177.244331041667
14553,2013-10-04,24.0,,,,,0.0,,,,,,6543.44774625
14554,2013-10-05,24.0,,,,,0.0,,,,,,4792.182705416667
14555,2013-10-06,24.0,,,,,0.0,,,,,,5699.883308333333
14556,2013-10-07,24.0,,,,,0.0,,,,,,5962.401336875
14557,2013-10-08,24.0,,,,,0.0,,,,,,6456.814613541666
14558,2013-10-09,24.0,,,,,0.0,,,,,,6463.480400208334
14559,2013-10-10,24.0,,,,,0.0,,,,,,6268.5466389583335
14560,2013-10-11,12.5,,,,,0.0,,,,,,2965.9127920833334
14561,2013-10-12,9.75,,,,,0.0,,,,,,1934.090890625
14562,2013-10-13,23.33334,,,,,0.0,,,,,,6216.875420833333
14563,2013-10-14,24.0,,,,,0.0,,,,,,6785.473998958333
14564,2013-10-15,24.0,,,,,0.0,,,,,,6669.0
14565,2013-10-16,24.0,,,,,0.0,,,,,,6636.0
14566,2013-10-17,24.0,,,,,0.0,,,,,,6592.0
14567,2013-10-18,24.0,,,,,0.0,,,,,,6531.0
14568,2013-10-19,24.0,,,,,0.0,,,,,,6497.0
14569,2013-10-20,19.64167,,,,,0.0,,,,,,5386.0
14570,2013-10-21,20.85833,,,,,0.0,,,,,,5540.0
14571,2013-10-22,24.0,,,,,0.0,,,,,,6486.533
14572,2013-10-23,24.0,,,,,0.0,,,,,,6528.39
14573,2013-10-24,24.0,,,,,0.0,,,,,,5461.302978541667
14574,2013-10-25,24.0,,,,,0.0,,,,,,6114.4654164583335
14575,2013-10-26,24.0,,,,,0.0,,,,,,6326.6
14576,2013-10-27,24.14167,,,,,0.0,,,,,,5011.5
14577,2013-10-28,0.0,,,,,0.0,,,,,,0.0
14578,2013-10-29,0.0,,,,,0.0,,,,,,62.186529166666666
14579,2013-10-30,16.19167,,,,,0.0,,,,,,3267.7725497916667
14580,2013-10-31,24.0,,,,,0.0,,,,,,6420.813659791666
14581,2013-11-01,24.0,,,,,0.0,,,,,,6481.431808125
14582,2013-11-02,3.30833,,,,,0.0,,,,,,903.885253125
14583,2013-11-03,8.19167,,,,,0.0,,,,,,1664.5004129166666
14584,2013-11-04,24.0,,,,,0.0,,,,,,5049.108268958334
14585,2013-11-05,24.0,,,,,0.0,,,,,,4354.595832916667
14586,2013-11-06,24.0,,,,,0.0,,,,,,3920.831149166667
14587,2013-11-07,24.0,,,,,0.0,,,,,,6168.3258891666665
14588,2013-11-08,24.0,,,,,0.0,,,,,,6370.27465875
14589,2013-11-09,23.16667,,,,,0.0,,,,,,6136.638105833334
14590,2013-11-10,23.33333,,,,,0.0,,,,,,6152.947488333333
14591,2013-11-11,24.0,,,,,0.0,,,,,,6145.103759791667
14592,2013-11-12,23.66667,,,,,0.0,,,,,,6129.973030625
14593,2013-11-13,24.0,,,,,0.0,,,,,,6028.5200197916665
14594,2013-11-14,24.0,,,,,0.0,,,,,,5964.460754375
14595,2013-11-15,24.0,,,,,0.0,,,,,,5943.609122916667
14596,2013-11-16,24.0,,,,,0.0,,,,,,5981.947898958333
14597,2013-11-17,24.0,,,,,0.0,,,,,,5989.43309
14598,2013-11-18,24.0,,,,,0.0,,,,,,5845.288795625
14599,2013-11-19,24.0,,,,,0.0,,,,,,6021.679373541667
14600,2013-11-20,24.0,,,,,0.0,,,,,,6007.665901666666
14601,2013-11-21,24.0,,,,,0.0,,,,,,6386.654503541667
14602,2013-11-22,24.0,,,,,0.0,,,,,,6801.827805208333
14603,2013-11-23,24.0,,,,,0.0,,,,,,6753.929016666667
14604,2013-11-24,24.0,,,,,0.0,,,,,,5481.695060833334
14605,2013-11-25,24.0,,,,,0.0,,,,,,6287.133902708333
14606,2013-11-26,24.0,,,,,0.0,,,,,,5769.0
14607,2013-11-27,24.0,,,,,0.0,,,,,,5556.0
14608,2013-11-28,24.0,,,,,0.0,,,,,,5960.0
14609,2013-11-29,24.0,,,,,0.0,,,,,,6185.0
14610,2013-11-30,24.0,,,,,0.0,,,,,,5542.0
14611,2013-12-01,24.0,,,,,0.0,,,,,,5900.0
14612,2013-12-02,24.0,,,,,0.0,,,,,,5014.0
14613,2013-12-03,24.0,,,,,0.0,,,,,,5698.94110875
14614,2013-12-04,24.0,,,,,0.0,,,,,,4813.602554583334
14615,2013-12-05,23.39167,,,,,0.0,,,,,,6365.260653125
14616,2013-12-06,16.275,,,,,0.0,,,,,,4037.1847954166665
14617,2013-12-07,24.0,,,,,0.0,,,,,,6354.355843541666
14618,2013-12-08,24.0,,,,,0.0,,,,,,6387.435783333333
14619,2013-12-09,14.83333,,,,,0.0,,,,,,3331.137253125
14620,2013-12-10,19.05833,,,,,0.0,,,,,,4457.005038958333
14621,2013-12-11,10.94167,,,,,0.0,,,,,,279.04838125
14622,2013-12-12,24.0,,,,,0.0,,,,,,4441.805461041667
14623,2013-12-13,9.0,,,,,0.0,,,,,,2342.8
14624,2013-12-14,24.0,,,,,0.0,,,,,,5919.840202291667
14625,2013-12-15,23.16667,,,,,0.0,,,,,,6149.140708541667
14626,2013-12-16,24.0,,,,,0.0,,,,,,6887.4
14627,2013-12-17,24.0,,,,,0.0,,,,,,6784.575881666667
14628,2013-12-18,24.0,,,,,0.0,,,,,,6729.682708333334
14629,2013-12-19,24.0,,,,,0.0,,,,,,6704.081192083333
14630,2013-12-20,19.66666,,,,,0.0,,,,,,5117.231428125
14631,2013-12-21,24.0,,,,,0.0,,,,,,6687.22975125
14632,2013-12-22,24.0,,,,,0.0,,,,,,6752.121230625
14633,2013-12-23,24.0,,,,,0.0,,,,,,6640.6750564583335
14634,2013-12-24,24.0,,,,,0.0,,,,,,6631.3542485416665
14635,2013-12-25,24.0,,,,,0.0,,,,,,6496.379989583334
14636,2013-12-26,20.975,,,,,0.0,,,,,,5268.743636458334
14637,2013-12-27,17.94167,,,,,0.0,,,,,,4072.723395416667
14638,2013-12-28,24.0,,,,,0.0,,,,,,5789.951530416667
14639,2013-12-29,24.0,,,,,0.0,,,,,,5911.186744791667
14640,2013-12-30,24.0,,,,,0.0,,,,,,6542.303375625
14641,2013-12-31,21.0,,,,,0.0,,,,,,5166.807492291667
14642,2014-01-01,24.0,,,,,0.0,,,,,,5850.050888541667
14643,2014-01-02,24.0,,,,,0.0,,,,,,5897.162788958333
14644,2014-01-03,24.0,,,,,0.0,,,,,,5404.184532916666
14645,2014-01-04,14.30833,,,,,0.0,,,,,,3275.3077960416667
14646,2014-01-05,10.19167,,,,,0.0,,,,,,1873.9702960416666
14647,2014-01-06,24.0,,,,,0.0,,,,,,6010.448585833334
14648,2014-01-07,24.0,,,,,0.0,,,,,,4314.0
14649,2014-01-08,24.0,,,,,0.0,,,,,,3571.0
14650,2014-01-09,24.0,,,,,0.0,,,,,,5222.0
14651,2014-01-10,24.0,,,,,0.0,,,,,,6360.0
14652,2014-01-11,24.0,,,,,0.0,,,,,,6132.0
14653,2014-01-12,24.0,,,,,0.0,,,,,,6035.0
14654,2014-01-13,24.0,,,,,0.0,,,,,,5712.0
14655,2014-01-14,24.0,,,,,0.0,,,,,,5488.673271666667
14656,2014-01-15,24.0,,,,,0.0,,,,,,5198.304619375
14657,2014-01-16,24.0,,,,,0.0,,,,,,3966.622500833333
14658,2014-01-17,24.0,,,,,0.0,,,,,,4593.591972916666
14659,2014-01-18,24.0,,,,,0.0,,,,,,4845.406746041666
14660,2014-01-19,24.0,,,,,0.0,,,,,,4759.403282083334
14661,2014-01-20,24.0,,,,,0.0,,,,,,4606.3740075
14662,2014-01-21,24.0,,,,,0.0,,,,,,4496.3
14663,2014-01-22,24.0,,,,,0.0,,,,,,4612.126403958333
14664,2014-01-23,24.0,,,,,0.0,,,,,,4567.606811875
14665,2014-01-24,24.0,,,,,0.0,,,,,,4646.02607
14666,2014-01-25,24.0,,,,,0.0,,,,,,4408.638466041667
14667,2014-01-26,24.0,,,,,0.0,,,,,,4600.168144166667
14668,2014-01-27,24.0,,,,,0.0,,,,,,4497.8684614583335
14669,2014-01-28,10.475,,,,,0.0,,,,,,2112.9492077083332
14670,2014-01-29,0.5,,,,,0.0,,,,,,177.51506291666666
14671,2014-01-30,1.69167,,,,,0.0,,,,,,480.82899583333335
14672,2014-01-31,24.0,,,,,0.0,,,,,,5446.435295416667
14673,2014-02-01,24.0,,,,,0.0,,,,,,6332.0
14674,2014-02-02,23.66666,,,,,0.0,,,,,,5654.6475129166665
14675,2014-02-03,24.0,,,,,0.0,,,,,,4910.391464375
14676,2014-02-04,24.0,,,,,0.0,,,,,,4831.0
14677,2014-02-05,24.0,,,,,0.0,,,,,,4776.591545
14678,2014-02-06,8.0,,,,,0.0,,,,,,1530.0
14679,2014-02-07,0.0,,,,,0.0,,,,,,0.0
14680,2014-02-08,5.0,,,,,0.0,,,,,,619.0
14681,2014-02-09,24.0,,,,,0.0,,,,,,3459.651353333333
14682,2014-02-10,16.5,,,,,0.0,,,,,,3068.0
14683,2014-02-11,18.275,,,,,0.0,,,,,,2717.6293422916665
14684,2014-02-12,24.0,,,,,0.0,,,,,,5773.218674791667
14685,2014-02-13,24.0,,,,,0.0,,,,,,6309.337692291667
14686,2014-02-14,24.0,,,,,0.0,,,,,,6344.814743541667
14687,2014-02-15,24.0,,,,,0.0,,,,,,6256.844238333333
14688,2014-02-16,24.0,,,,,0.0,,,,,,6749.851028541667
14689,2014-02-17,24.0,,,,,0.0,,,,,,6706.188980625
14690,2014-02-18,16.5,,,,,0.0,,,,,,4275.0
14691,2014-02-19,24.0,,,,,0.0,,,,,,6716.0
14692,2014-02-20,24.0,,,,,0.0,,,,,,6618.0
14693,2014-02-21,24.0,,,,,0.0,,,,,,6549.0
14694,2014-02-22,24.0,,,,,0.0,,,,,,4162.0
14695,2014-02-23,12.83333,,,,,0.0,,,,,,3893.0
14696,2014-02-24,23.83334,,,,,0.0,,,,,,6159.0
14697,2014-02-25,24.0,,,,,0.0,,,,,,6476.393447916666
14698,2014-02-26,24.0,,,,,0.0,,,,,,6341.856719583333
14699,2014-02-27,24.0,,,,,0.0,,,,,,6303.886443541666
14700,2014-02-28,24.0,,,,,0.0,,,,,,6341.806030208333
14701,2014-03-01,24.0,,,,,0.0,,,,,,5537.221725
14702,2014-03-02,24.0,,,,,0.0,,,,,,5023.633896458334
14703,2014-03-03,24.0,,,,,0.0,,,,,,5040.203224583333
14704,2014-03-04,24.0,,,,,0.0,,,,,,5412.257568541667
14705,2014-03-05,24.0,,,,,0.0,,,,,,6119.5
14706,2014-03-06,24.0,,,,,0.0,,,,,,6143.8
14707,2014-03-07,24.0,,,,,0.0,,,,,,6122.802123333333
14708,2014-03-08,24.0,,,,,0.0,,,,,,6047.7
14709,2014-03-09,24.0,,,,,0.0,,,,,,6007.0
14710,2014-03-10,24.0,,,,,0.0,,,,,,6015.1
14711,2014-03-11,24.0,,,,,0.0,,,,,,6054.307136875
14712,2014-03-12,24.0,,,,,0.0,,,,,,6076.914153125
14713,2014-03-13,24.0,,,,,0.0,,,,,,5537.8
14714,2014-03-14,24.0,,,,,0.0,,,,,,5249.468757708333
14715,2014-03-15,23.66667,,,,,0.0,,,,,,5819.698708125
14716,2014-03-16,24.0,,,,,0.0,,,,,,6010.367843125
14717,2014-03-17,24.0,,,,,0.0,,,,,,6369.218177916667
14718,2014-03-18,24.0,,,,,0.0,,,,,,6493.859359791667
14719,2014-03-19,24.0,,,,,0.0,,,,,,6286.215362916667
14720,2014-03-20,24.0,,,,,0.0,,,,,,6341.893837083333
14721,2014-03-21,24.0,,,,,0.0,,,,,,6462.920226875
14722,2014-03-22,21.5,,,,,0.0,,,,,,4045.8561729166668
14723,2014-03-23,24.0,,,,,0.0,,,,,,5911.918735416667
14724,2014-03-24,6.39167,,,,,0.0,,,,,,1761.8418502083334
14725,2014-03-25,9.60833,,,,,0.0,,,,,,1784.674376875
14726,2014-03-26,24.0,,,,,0.0,,,,,,5784.12551125
14727,2014-03-27,13.75,,,,,0.0,,,,,,2939.218355833333
14728,2014-03-28,24.0,,,,,0.0,,,,,,4204.198012916667
14729,2014-03-29,17.5,,,,,0.0,,,,,,4138.9876025
14730,2014-03-30,23.0,,,,,0.0,,,,,,6617.296715869566
14731,2014-03-31,24.0,,,,,0.0,,,,,,6994.4009095833335
14732,2014-04-01,24.0,,,,,0.0,,,,,,6907.0
14733,2014-04-02,24.0,,,,,0.0,,,,,,6711.0
14734,2014-04-03,24.0,,,,,0.0,,,,,,6763.0
14735,2014-04-04,24.0,,,,,0.0,,,,,,6732.0
14736,2014-04-05,24.0,,,,,0.0,,,,,,6566.0
14737,2014-04-06,18.0,,,,,0.0,,,,,,4969.0
14738,2014-04-07,21.0,,,,,0.0,,,,,,2948.0
14739,2014-04-08,24.0,,,,,0.0,,,,,,4867.460112708333
14740,2014-04-09,24.0,,,,,0.0,,,,,,6155.8
14741,2014-04-10,20.54167,,,,,0.0,,,,,,4701.583677083333
14742,2014-04-11,24.0,,,,,0.0,,,,,,6568.23136875
14743,2014-04-12,24.0,,,,,0.0,,,,,,6498.483856875
14744,2014-04-13,24.0,,,,,0.0,,,,,,6207.679946666667
14745,2014-04-14,24.0,,,,,0.0,,,,,,6151.7520289583335
14746,2014-04-15,24.0,,,,,0.0,,,,,,6078.318732708333
14747,2014-04-16,24.0,,,,,0.0,,,,,,5841.15461
14748,2014-04-17,24.0,,,,,0.0,,,,,,5679.534012708334
14749,2014-04-18,24.0,,,,,0.0,,,,,,5621.830429791667
14750,2014-04-19,24.0,,,,,0.0,,,,,,5591.259698333333
14751,2014-04-20,24.0,,,,,0.0,,,,,,5417.577979583333
14752,2014-04-21,24.0,,,,,0.0,,,,,,4768.821609791667
14753,2014-04-22,24.0,,,,,0.0,,,,,,4247.453941666667
14754,2014-04-23,24.0,,,,,0.0,,,,,,5060.79575375
14755,2014-04-24,24.0,,,,,0.0,,,,,,5236.8
14756,2014-04-25,24.0,,,,,0.0,,,,,,5423.6039125
14757,2014-04-26,24.0,,,,,0.0,,,,,,5523.876212708334
14758,2014-04-27,24.0,,,,,0.0,,,,,,5790.59162125
14759,2014-04-28,24.0,,,,,0.0,,,,,,5838.532135416666
14760,2014-04-29,24.0,,,,,0.0,,,,,,5755.027184166666
14761,2014-04-30,24.0,,,,,0.0,,,,,,5743.776282916667
14762,2014-05-01,24.0,,,,,0.0,,,,,,5721.580833541667
14763,2014-05-02,24.0,,,,,0.0,,,,,,5718.7838285416665
14764,2014-05-03,24.0,,,,,0.0,,,,,,5669.658187916667
14765,2014-05-04,24.0,,,,,0.0,,,,,,5656.960121458334
14766,2014-05-05,24.0,,,,,0.0,,,,,,5519.907181041666
14767,2014-05-06,24.0,,,,,0.0,,,,,,5506.497482083333
14768,2014-05-07,24.0,,,,,0.0,,,,,,5553.702338958334
14769,2014-05-08,14.825,,,,,0.0,,,,,,3407.0914866666667
14770,2014-05-09,0.0,,,,,0.0,,,,,,0.0
14771,2014-05-10,0.0,,,,,0.0,,,,,,0.0
14772,2014-05-11,0.0,,,,,0.0,,,,,,0.0
14773,2014-05-12,0.0,,,,,0.0,,,,,,0.0
14774,2014-05-13,0.0,,,,,0.0,,,,,,0.0
14775,2014-05-14,15.50834,,,,,0.0,,,,,,3243.0
14776,2014-05-15,24.0,,,,,0.0,,,,,,5049.0
14777,2014-05-16,24.0,,,,,0.0,,,,,,5034.0
14778,2014-05-17,24.0,,,,,0.0,,,,,,5150.0
14779,2014-05-18,24.0,,,,,0.0,,,,,,5229.0
14780,2014-05-19,24.0,,,,,0.0,,,,,,5157.0
14781,2014-05-20,24.0,,,,,0.0,,,,,,5133.4596175
14782,2014-05-21,24.0,,,,,0.0,,,,,,5513.36225875
14783,2014-05-22,24.0,,,,,0.0,,,,,,7682.846115208334
14784,2014-05-23,24.0,,,,,0.0,,,,,,8046.145934583334
14785,2014-05-24,24.0,,,,,0.0,,,,,,7979.728408333333
14786,2014-05-25,24.0,,,,,0.0,,,,,,5615.034103333333
14787,2014-05-26,24.0,,,,,0.0,,,,,,7202.246734791666
14788,2014-05-27,24.0,,,,,0.0,,,,,,7402.217040625
14789,2014-05-28,24.0,,,,,0.0,,,,,,7324.4246825
14790,2014-05-29,24.0,,,,,0.0,,,,,,7352.630049791666
14791,2014-05-30,24.0,,,,,0.0,,,,,,7365.494430833333
14792,2014-05-31,24.0,,,,,0.0,,,,,,7209.75926125
14793,2014-06-01,24.0,,,,,0.0,,,,,,7112.468643333334
14794,2014-06-02,20.0,,,,,0.0,,,,,,5637.377920208333
14795,2014-06-03,24.0,,,,,0.0,,,,,,6396.416007708333
14796,2014-06-04,24.0,,,,,0.0,,,,,,6296.870963958333
14797,2014-06-05,24.0,,,,,0.0,,,,,,6144.804100208334
14798,2014-06-06,24.0,,,,,0.0,,,,,,6300.3897475
14799,2014-06-07,24.0,,,,,0.0,,,,,,6164.490935625
14800,2014-06-08,24.0,,,,,0.0,,,,,,6157.283737083333
14801,2014-06-09,24.0,,,,,0.0,,,,,,6044.099312708333
14802,2014-06-10,24.0,,,,,0.0,,,,,,6016.852584375
14803,2014-06-11,24.0,,,,,0.0,,,,,,5591.395575833333
14804,2014-06-12,24.0,,,,,0.0,,,,,,5574.4693216666665
14805,2014-06-13,24.0,,,,,0.0,,,,,,5585.735877916667
14806,2014-06-14,24.0,,,,,0.0,,,,,,5546.058494375
14807,2014-06-15,24.0,,,,,0.0,,,,,,5559.735962083333
14808,2014-06-16,24.0,,,,,0.0,,,,,,5532.524445208333
14809,2014-06-17,24.0,,,,,0.0,,,,,,5525.548729583334
14810,2014-06-18,24.0,,,,,0.0,,,,,,5602.453323958333
14811,2014-06-19,24.0,,,,,0.0,,,,,,5907.076927708334
14812,2014-06-20,24.0,,,,,0.0,,,,,,5659.021034166667
14813,2014-06-21,24.0,,,,,0.0,,,,,,5676.7270275
14814,2014-06-22,24.0,,,,,0.0,,,,,,5935.190063541667
14815,2014-06-23,24.0,,,,,0.0,,,,,,5925.090713125
14816,2014-06-24,24.0,,,,,0.0,,,,,,5882.0
14817,2014-06-25,24.0,,,,,0.0,,,,,,5877.0
14818,2014-06-26,9.5,,,,,0.0,,,,,,1888.0
14819,2014-06-27,21.58333,,,,,0.0,,,,,,3146.0
14820,2014-06-28,24.0,,,,,0.0,,,,,,5940.0
14821,2014-06-29,24.0,,,,,0.0,,,,,,6036.0
14822,2014-06-30,24.0,,,,,0.0,,,,,,5887.0
14823,2014-07-01,24.0,,,,,0.0,,,,,,5708.300505416667
14824,2014-07-02,24.0,,,,,0.0,,,,,,5663.108093541667
14825,2014-07-03,24.0,,,,,0.0,,,,,,5645.662048541667
14826,2014-07-04,24.0,,,,,0.0,,,,,,5648.209381458333
14827,2014-07-05,24.0,,,,,0.0,,,,,,5679.50802625
14828,2014-07-06,24.0,,,,,0.0,,,,,,5636.3585508333335
14829,2014-07-07,24.0,,,,,0.0,,,,,,5323.131759375
14830,2014-07-08,24.0,,,,,0.0,,,,,,5431.021980625
14831,2014-07-09,24.0,,,,,0.0,,,,,,5287.776138541667
14832,2014-07-10,24.0,,,,,0.0,,,,,,4523.924111666666
14833,2014-07-11,24.0,,,,,0.0,,,,,,4660.567963333333
14834,2014-07-12,24.0,,,,,0.0,,,,,,4154.225707916667
14835,2014-07-13,24.0,,,,,0.0,,,,,,2529.8891391666666
14836,2014-07-14,24.0,,,,,0.0,,,,,,5029.2776102083335
14837,2014-07-15,24.0,,,,,0.0,,,,,,5256.306388958334
14838,2014-07-16,24.0,,,,,0.0,,,,,,5256.994209375
14839,2014-07-17,24.0,,,,,0.0,,,,,,5137.533111666667
14840,2014-07-18,24.0,,,,,0.0,,,,,,5006.91877
14841,2014-07-19,24.0,,,,,0.0,,,,,,4822.921707083334
14842,2014-07-20,22.33334,,,,,0.0,,,,,,4138.353428541666
14843,2014-07-21,24.0,,,,,0.0,,,,,,4399.133949166667
14844,2014-07-22,24.0,,,,,0.0,,,,,,4554.041747916666
14845,2014-07-23,24.0,,,,,0.0,,,,,,4438.173507708333
14846,2014-07-24,24.0,,,,,0.0,,,,,,4259.480453958334
14847,2014-07-25,24.0,,,,,0.0,,,,,,4162.283332708334
14848,2014-07-26,24.0,,,,,0.0,,,,,,4320.0
14849,2014-07-27,24.0,,,,,0.0,,,,,,4492.66760625
14850,2014-07-28,24.0,,,,,0.0,,,,,,4717.317641875
14851,2014-07-29,24.0,,,,,0.0,,,,,,4703.885307083333
14852,2014-07-30,24.0,,,,,0.0,,,,,,4569.954765416666
14853,2014-07-31,24.0,,,,,0.0,,,,,,4476.610382708333
14854,2014-08-01,23.9963,,,,,0.0,,,,,,4629.3881225
14855,2014-08-02,24.0,,,,,0.0,,,,,,4665.627564166667
14856,2014-08-03,23.75,,,,,0.0,,,,,,4451.751704166667
14857,2014-08-04,24.0,,,,,0.0,,,,,,5195.56274375
14858,2014-08-05,24.0,,,,,0.0,,,,,,5209.0
14859,2014-08-06,24.0,,,,,0.0,,,,,,5229.0
14860,2014-08-07,24.0,,,,,0.0,,,,,,4981.0
14861,2014-08-08,24.0,,,,,0.0,,,,,,5201.0
14862,2014-08-09,24.0,,,,,0.0,,,,,,5158.0
14863,2014-08-10,24.0,,,,,0.0,,,,,,4931.0
14864,2014-08-11,24.0,,,,,0.0,,,,,,4800.0
14865,2014-08-12,24.0,,,,,0.0,,,,,,4806.9683
14866,2014-08-13,24.0,,,,,0.0,,,,,,4916.249152916666
14867,2014-08-14,24.0,,,,,0.0,,,,,,5017.51039
14868,2014-08-15,24.0,,,,,0.0,,,,,,4217.290728958334
14869,2014-08-16,24.0,,,,,0.0,,,,,,4980.8188625
14870,2014-08-17,24.0,,,,,0.0,,,,,,4944.7425614583335
14871,2014-08-18,24.0,,,,,0.0,,,,,,4537.684150625
14872,2014-08-19,10.50834,,,,,0.0,,,,,,1532.285919375
14873,2014-08-20,0.0,,,,,0.0,,,,,,0.0
14874,2014-08-21,0.0,,,,,0.0,,,,,,0.0
14875,2014-08-22,0.0,,,,,0.0,,,,,,0.0
14876,2014-08-23,0.0,,,,,0.0,,,,,,0.0
14877,2014-08-24,0.0,,,,,0.0,,,,,,0.0
14878,2014-08-25,21.625,,,,,0.0,,,,,,4323.243408333334
