,DATEPRD,NPD_WELL_BORE_NAME,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,DP_CHOKE_SIZE,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL
6734,2013-02-25,15/9-F-14,242.26935458333332,101.02943958333333,210.16452625,99.99932020833333,32.10482833333333,3.1820975,88.50292979166667,951.34,151700.1,3360.29,
6735,2013-02-26,15/9-F-14,242.28730875,101.01150770833334,210.17802083333333,100.0,32.109287916666666,3.1883510416666665,88.49324,952.21,151415.09,3350.67,
6736,2013-02-27,15/9-F-14,242.29685291666667,101.020148125,210.169414375,100.0,32.12743854166666,3.2033597916666667,88.48299395833334,945.98,150920.32,3365.36,
6737,2013-02-28,15/9-F-14,242.26843916666667,101.02723291666666,210.14445520833334,100.0,32.12398395833333,3.196560625,88.33065604166667,944.28,150922.01,3371.64,
6738,2013-03-01,15/9-F-14,242.453556875,101.02225145833333,210.288731875,100.0,32.164825,3.234958125,88.19780895833334,936.31,151345.55,3411.78,
6739,2013-03-02,15/9-F-14,242.26004625,101.00431541666667,210.14924875,100.0,32.1107975,3.1821166666666665,88.04006895833334,940.32,151580.44,3374.27,
6740,2013-03-03,15/9-F-14,242.4719875,101.00128,210.33848333333333,100.0,32.13350416666667,3.1994264583333334,87.900425625,936.86,151079.12,3386.29,
6741,2013-03-04,15/9-F-14,242.57343645833333,101.00381520833334,210.48258270833333,100.0,32.09085375,3.1520254166666666,87.41864770833334,939.95,151102.05,3383.41,
6742,2013-03-05,15/9-F-14,242.83171479166666,100.99402166666667,210.71138645833332,100.0,32.12032833333333,3.1744145833333333,87.84403354166666,940.99,151794.59,3292.25,
6743,2013-03-06,15/9-F-14,242.96145583333333,100.98478958333334,210.72743958333334,100.0,32.23401625,3.216928333333333,87.21043479166667,925.75,151062.16,3241.13,
6744,2013-03-07,15/9-F-14,249.73303309923483,100.96729881852652,211.76953935259414,9.234162916666667,37.96349374664069,9.918784262457395,86.45540154562502,43.38,7643.37,146.14,
6745,2013-03-10,15/9-F-14,259.1597489727745,100.77203911406833,217.9258961340228,20.508005416666666,41.23385283875171,12.58886694382688,72.66938603509794,186.67,32261.53,1046.26,
6746,2013-03-11,15/9-F-14,243.20351713675322,101.02048413881423,210.20120106543257,55.35099541666666,33.002316071320664,4.51159681817733,86.75447027497306,511.7,86098.92,2666.46,
6747,2013-03-13,15/9-F-14,251.0750668187985,100.92762188623279,213.86198752603755,49.600048125,37.21307929276095,8.684230138262828,81.1061128145582,539.62,92381.0,1924.73,
6748,2013-03-14,15/9-F-14,243.69387467809355,100.99310383963594,210.40385042384273,63.658942708333335,33.290024254250824,4.498322749624482,87.65923162680582,536.71,72956.23,2084.61,
6749,2013-03-15,15/9-F-14,250.76021065740022,100.88678838204628,213.45728075887968,39.82264125,37.30292989852055,8.748385897516291,81.02631798600456,504.17,87861.95,2185.31,
6750,2013-03-16,15/9-F-14,242.80017750668608,101.04643754204574,209.06406329707278,48.376081041666666,33.736114209613305,5.492775338153846,85.16230307458628,446.39,69150.11,1768.08,
6751,2013-03-17,15/9-F-14,255.3868103986062,100.84011576368496,215.10315026901193,20.302785833333335,40.283660129594274,12.09183080518377,73.88790544943198,294.09,49992.15,1249.36,
6752,2013-03-18,15/9-F-14,241.85567770833333,101.07159854166666,208.96272729166665,92.49731916666667,32.892950416666665,4.229287291666667,84.96735604166666,923.35,92377.39,3572.19,
6753,2013-03-19,15/9-F-14,241.14441875,101.046483125,208.748441875,100.0,32.395976875,3.807904375,86.397284375,927.57,85093.27,3381.57,
6754,2013-03-20,15/9-F-14,245.55894897489108,101.02055572625743,211.83045091568317,10.67796625,33.72849805920792,6.900985256594059,85.71212148784159,89.54,10542.93,202.41,
6755,2013-03-21,15/9-F-14,293.90616,99.34232,203.9117,1.1356395833333333,89.99446,89.98175,0.99159,0.0,0.0,0.0,
6756,2013-03-22,15/9-F-14,249.4837020624423,100.92703299248957,210.50074415746315,42.346809791666665,38.98295790497914,10.969412226114047,77.2032527399388,613.22,82587.5,2198.72,
