,0,1,2,,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,,,,,
496,977.7776,146577.34,326.11154,,12/24/14,277.21,45203.49,102.51,,,418.775,69676.16,112.31041
497,1021.0646,153107.84,360.5643,,12/25/14,284.56,46373.83,103.76,,,419.6095,69925.6,111.28276
498,996.97034,149606.1,361.05746,,12/26/14,291.27,47476.96,103.21,,,421.564,70709.71,117.50612
499,983.95,147776.16,363.2898,,12/27/14,284.48,46408.53,106.41,,,428.77243,72183.85,112.48582
500,1053.8538,157712.53,394.3412,,12/28/14,280.53,45705.53,104.36,,,436.44376,73041.836,107.64211
501,1097.4016,163883.1,406.81158,,12/29/14,330.5,53852.63,130.37,,,436.17383,73228.4,100.84038
502,1102.8434,164084.95,406.96188,,12/30/14,293.75,47894.32,106.32,,,437.5671,73417.79,104.73218
503,1073.6412,160915.94,387.1455,,12/31/14,339.68,55403.94,116.16,,,454.17892,75724.64,102.96346
504,1038.2106,156126.3,352.1433,,1/1/15,571.41,102003.71,133.75,,,474.80057,78684.6,102.639534
505,1019.35333,154888.28,321.5696,,1/2/15,711.15,106922.15,312.23,,,530.66003,86342.41,115.046425
506,649.6338,106736.73,217.31947,,1/3/15,834.36,135275.75,346.32,,,634.16907,100407.56,159.77054
507,780.0822,122103.17,247.11813,,1/4/15,816.68,119664.93,345.28,,,736.50183,114378.484,213.29611
508,872.27856,137146.86,331.75623,,1/5/15,822.12,120104.06,351.07,,,828.5841,126642.06,259.16037
509,839.73395,132439.55,324.06772,,1/6/15,868.95,126304.88,379.86,,,890.62177,135286.39,285.0495
510,856.4607,133455.38,352.81152,,1/7/15,926.15,135522.62,389.8,,,935.2234,141007.8,302.628
511,857.6292,134538.5,373.05798,,1/8/15,1015.35,147261.69,435.47,,,977.7776,146577.34,326.11154
512,920.7481,139761.92,406.86774,,1/9/15,824.03,119541.07,421.12,,,1021.0646,153107.84,360.5643
513,994.1645,153736.11,418.83548,,1/10/15,945.62,137122.49,448.13,,,996.97034,149606.1,361.05746
514,988.257,148377.94,431.32877,,1/11/15,1167.01,168424.9,565.24,,,983.95,147776.16,363.2898
515,1002.3642,151074.31,441.04593,,1/12/15,1089.48,157902.77,490.91,,,1053.8538,157712.53,394.3412
516,1020.60657,158376.05,440.19266,,1/13/15,1103.27,160611.48,494.67,,,1097.4016,163883.1,406.81158
517,1019.5194,156801.97,440.4681,,1/14/15,987.37,144808.01,478.81,,,1102.8434,164084.95,406.96188
518,978.5234,151584.97,465.53708,,1/15/15,1070.17,155418.67,492.33,,,1073.6412,160915.94,387.1455
519,1026.0665,158743.19,473.8616,,1/16/15,1088.7,154724.71,474.69,,,1038.2106,156126.3,352.1433
520,1070.4135,164469.9,501.11932,,1/17/15,1026.57,150773.5,461.02,,,1019.35333,154888.28,321.5696
521,1050.2014,160380.75,427.52548,,1/18/15,1083.4,158454.17,461.16,,,649.6338,106736.73,217.31947
522,1047.9219,159630.16,439.03165,,1/19/15,1004.72,146472.99,426.7,,,780.0822,122103.17,247.11813
523,1047.1531,159429.73,457.27963,,1/20/15,896.9,131181.49,459.56,,,872.27856,137146.86,331.75623
524,937.2467,143849.92,432.23242,,1/21/15,958.68,140745.34,452.98,,,839.73395,132439.55,324.06772
525,699.8737,110948.94,346.03015,,1/22/15,963.57,142438.47,433.37,,,856.4607,133455.38,352.81152
526,921.85657,143362.69,442.83157,,1/23/15,981.8,145611.43,501.1,,,857.6292,134538.5,373.05798
527,1011.4567,155833.47,546.0476,,1/24/15,1021.26,150712.71,518.24,,,920.7481,139761.92,406.86774
528,887.9485,137500.5,518.49945,,1/25/15,1006.31,149866.17,517.48,,,994.1645,153736.11,418.83548
529,812.27795,126738.39,506.24725,,1/26/15,1006.49,149685.1,514.79,,,988.257,148377.94,431.32877
530,878.23346,136124.72,528.0438,,1/27/15,1049.98,154302.41,678.03,,,1002.3642,151074.31,441.04593
531,953.44696,145593.56,544.87427,,1/28/15,946.4,139228.33,463.72,,,1020.60657,158376.05,440.19266
532,997.45593,152877.3,564.3591,,1/29/15,946.36,140317.07,462.52,,,1019.5194,156801.97,440.4681
533,975.8234,146391.7,590.16644,,1/30/15,919.8,135523.64,442.81,,,978.5234,151584.97,465.53708
534,984.97943,147199.84,586.90594,,1/31/15,907.74,132052.24,507.44,,,1026.0665,158743.19,473.8616
535,986.0323,152003.95,576.0084,,2/1/15,937.48,138263.65,521.92,,,1070.4135,164469.9,501.11932
536,994.0224,152490.08,564.47687,,2/2/15,901.47,133045,441.92,,,1050.2014,160380.75,427.52548
537,991.2557,150793.72,579.5079,,2/3/15,898.3,133186.46,752.04,,,1047.9219,159630.16,439.03165
538,1038.998,157973.05,607.36914,,2/4/15,625.33,99659.08,517.85,,,1047.1531,159429.73,457.27963
539,1055.6207,161429.03,613.7297,,2/5/15,228.78,37831.86,99.03,,,937.2467,143849.92,432.23242
540,1029.5939,157034.75,538.7927,,2/6/15,702.96,106682.7,431.78,,,699.8737,110948.94,346.03015
541,1074.8785,162892.12,557.1724,,2/7/15,792.97,122658.91,421.9,,,921.85657,143362.69,442.83157
542,1108.0786,167890.98,590.99036,,2/8/15,623.95,100184.92,329.97,,,1011.4567,155833.47,546.0476
543,1120.4108,169201.11,592.102,,2/9/15,744.19,121563.77,344.91,,,887.9485,137500.5,518.49945
544,1135.9431,170311.1,572.43896,,2/10/15,865.75,133092.74,468.96,,,812.27795,126738.39,506.24725
545,1153.3495,172687.92,575.91986,,2/11/15,895.84,137050.58,459.74,,,878.23346,136124.72,528.0438
546,1171.6132,175209.19,581.6637,,2/12/15,940.2,143431.37,530.08,,,953.44696,145593.56,544.87427
547,1186.1694,177265.31,586.6644,,2/13/15,962.2,146584.02,535.44,,,997.45593,152877.3,564.3591
548,1196.7831,178743.75,592.0917,,2/14/15,965.2,146781.02,549.17,,,975.8234,146391.7,590.16644
549,1203.6527,179658.44,597.47687,,2/15/15,969.44,147028.11,549.34,,,984.97943,147199.84,586.90594
550,1211.2864,180709.08,604.94885,,2/16/15,976.99,148412.09,520.7,,,986.0323,152003.95,576.0084
551,1219.8944,181908.53,611.5381,,2/17/15,994.39,152703.64,549.44,,,994.0224,152490.08,564.47687
552,1233.3694,183741.16,618.21136,,2/18/15,1001.96,149778.1,507.4,,,991.2557,150793.72,579.5079
553,1249.1525,185864.34,625.23193,,2/19/15,1030.53,153281.51,525.97,,,1038.998,157973.05,607.36914
554,1304.5651,193594.53,649.5824,,2/20/15,1009.31,150875.75,598.22,,,1055.6207,161429.03,613.7297
555,1344.1904,199017.05,673.4929,,2/21/15,996.11,148735.23,577.27,,,1029.5939,157034.75,538.7927
556,1353.9974,200003.2,690.32916,,2/22/15,1047.18,156246.94,572.63,,,1074.8785,162892.12,557.1724
557,1359.3306,200597.42,707.3755,,2/23/15,1038.28,156179.43,534.82,,,1108.0786,167890.98,590.99036
558,1388.8105,204048.75,721.13605,,2/24/15,1014.53,150705.91,547.16,,,1120.4108,169201.11,592.102
559,1439.9661,211481.55,742.2546,,2/25/15,1022.01,149714.36,551,,,1135.9431,170311.1,572.43896
560,1487.1764,218762.42,766.3022,,2/26/15,1046.43,153620.75,514.59,,,1153.3495,172687.92,575.91986
561,1523.5558,223931.12,790.3247,,2/27/15,1056.64,157118.05,557.52,,,1171.6132,175209.19,581.6637
562,1535.6648,225555.92,805.688,,2/28/15,1058.8,161657.74,560.24,,,1186.1694,177265.31,586.6644
563,1476.1042,216835.73,783.80255,,3/1/15,1056.24,160333.61,553.16,,,1196.7831,178743.75,592.0917
564,1398.4823,204793.06,736.4859,,3/2/15,1051.49,159342.63,550.83,,,1203.6527,179658.44,597.47687
565,1409.7202,206471.2,735.4976,,3/3/15,1053.04,158788.2,544.51,,,1211.2864,180709.08,604.94885
566,1466.1954,215283.83,788.25964,,3/4/15,1050.75,158638.84,529.02,,,1219.8944,181908.53,611.5381
567,1484.3691,218320.7,840.5849,,3/5/15,1077.56,163104.32,561.72,,,1233.3694,183741.16,618.21136
568,1439.016,211631.28,834.84375,,3/6/15,1213.31,182682.75,651.92,,,1249.1525,185864.34,625.23193
569,1377.7886,203439.58,799.27686,,3/7/15,1218.64,184776,660.68,,,1304.5651,193594.53,649.5824
570,1100.7927,163675.08,641.5412,,3/8/15,1210.61,183380.56,657.26,,,1344.1904,199017.05,673.4929
571,807.2289,118372.55,396.2141,,3/9/15,1201.66,180486.34,645.05,,,1353.9974,200003.2,690.32916
572,966.89075,139166.53,286.4256,,3/10/15,1213.89,180257.23,653.11,,,1359.3306,200597.42,707.3755
573,1578.0504,226067,642.768,,3/11/15,1222.74,181172.64,661.35,,,1388.8105,204048.75,721.13605
574,1989.7136,281330.8,914.02356,,3/12/15,1217.77,180677.78,679.63,,,1439.9661,211481.55,742.2546
575,1978.5165,281310.44,860.42346,,3/13/15,1218.6,182929.14,667.27,,,1487.1764,218762.42,766.3022
576,1908.1223,277512.84,788.3305,,3/14/15,1247.39,185976.77,679.42,,,1523.5558,223931.12,790.3247
577,1900.0702,282029.2,759.7875,,3/15/15,1632.83,241011.17,822.51,,,1535.6648,225555.92,805.688
578,1899.353,275132.88,768.9256,,3/16/15,2002.08,294179.13,761.31,,,1476.1042,216835.73,783.80255
579,1878.8478,270894.8,694.322,,3/17/15,2025.24,294996.21,744.35,,,1398.4823,204793.06,736.4859
580,1971.1371,286949.97,703.5367,,3/18/15,2021.7,293906.9,736.84,,,1409.7202,206471.2,735.4976
581,2035.0262,288911.34,754.3407,,3/19/15,2000.27,292780.95,729.42,,,1466.1954,215283.83,788.25964
582,1973.777,279657.5,689.38104,,3/20/15,2035.82,296725.9,782.89,,,1484.3691,218320.7,840.5849
583,1909.2117,273442.97,653.9174,,3/21/15,2064.61,300167.59,738.62,,,1439.016,211631.28,834.84375
584,1818.726,264128.3,711.29846,,3/22/15,1145.2,173605.33,430.11,,,1377.7886,203439.58,799.27686
585,1814.2579,264643.47,818.17957,,3/23/15,333.88,52035.52,129.47,,,1100.7927,163675.08,641.5412
586,1686.1573,244078.4,864.8333,,3/24/15,356.5,54914.54,152.42,,,807.2289,118372.55,396.2141
587,1556.8087,227496.86,791.4015,,3/25/15,800.79,120949.78,306.03,,,966.89075,139166.53,286.4256
588,1604.5709,235809.64,794.71796,,3/26/15,1994.47,293070.53,771.98,,,1578.0504,226067,642.768
589,1606.5566,235860.8,769.3466,,3/27/15,1954.67,281413.97,729.85,,,1989.7136,281330.8,914.02356
590,1603.3284,235477.92,754.7982,,3/28/15,2013.54,269634,745.91,,,1978.5165,281310.44,860.42346
591,1596.719,234607,747.15393,,3/29/15,1835.3,263835.33,675.79,,,1908.1223,277512.84,788.3305
592,1590.2424,233615.92,743.4882,,3/30/15,1927.71,278374.04,728.06,,,1900.0702,282029.2,759.7875
593,1585.3933,232897.58,739.61194,,3/31/15,1917.89,272552.79,706.81,,,1899.353,275132.88,768.9256
594,1584.8276,232873.2,738.7826,,4/1/15,1811.03,265161.74,687.57,,,1878.8478,270894.8,694.322
595,1585.5571,233019.2,739.02856,,4/2/15,1825.33,266034.02,679.87,,,1971.1371,286949.97,703.5367
596,1581.4481,232494,736.53467,,4/3/15,1826.31,262154.69,681.22,,,2035.0262,288911.34,754.3407
597,1574.8442,231528.2,732.01086,,4/4/15,1818.47,264457.71,678.68,,,1973.777,279657.5,689.38104
598,1569.773,230753.27,727.83777,,4/5/15,1810.13,263972.83,674.09,,,1909.2117,273442.97,653.9174
599,1569.6731,230672.05,724.99176,,4/6/15,1807.87,262887.07,682.59,,,1818.726,264128.3,711.29846
600,1569.9586,230731.56,722.15015,,4/7/15,1790.6,260148.78,804.2,,,1814.2579,264643.47,818.17957
601,1570.3846,230830.47,720.00726,,4/8/15,1764.01,255745.67,791.26,,,1686.1573,244078.4,864.8333
602,1570.6885,230848.86,718.57324,,4/9/15,1758.87,255240.99,789.24,,,1556.8087,227496.86,791.4015
603,1569.9061,230665.23,716.1015,,4/10/15,1744.19,255251.69,794.08,,,1604.5709,235809.64,794.71796
604,1570.1268,230621.23,714.26514,,4/11/15,1750.06,254104.6,790.27,,,1606.5566,235860.8,769.3466
605,1570.6855,230719.33,713.8078,,4/12/15,1728.98,252947.51,778.55,,,1603.3284,235477.92,754.7982
606,1572.388,231046.78,715.75824,,4/13/15,1708.77,256239.27,781.48,,,1596.719,234607,747.15393
607,1574.9336,231447.17,717.8058,,4/14/15,1714.46,257147.58,809.07,,,1590.2424,233615.92,743.4882
608,1577.1477,231734.52,718.95953,,4/15/15,1769.28,262244.08,846.43,,,1585.3933,232897.58,739.61194
609,1578.3839,231845.23,718.91,,4/16/15,1768.7,262541.4,858.74,,,1584.8276,232873.2,738.7826
610,1578.8682,231887.89,718.66156,,4/17/15,1780.83,264882.6,863.05,,,1585.5571,233019.2,739.02856
611,1580.4031,232095.81,720.5583,,4/18/15,1802.92,268459.54,857.83,,,1581.4481,232494,736.53467
612,1581.6381,232283.45,721.90875,,4/19/15,1820.19,262914.07,866.34,,,1574.8442,231528.2,732.01086
613,1584.5902,232715.7,724.83453,,4/20/15,1815.28,263559.85,862.47,,,1569.773,230753.27,727.83777
614,1586.4309,232992.9,727.92957,,4/21/15,1832.35,269689.97,820.37,,,1569.6731,230672.05,724.99176
615,1587.7173,233144.5,731.60974,,4/22/15,1832.51,268094.61,838.21,,,1569.9586,230731.56,722.15015
616,1589.1433,233281.1,735.84985,,4/23/15,1918.58,277542.65,831.1,,,1570.3846,230830.47,720.00726
617,1590.889,233515.92,740.22955,,4/24/15,1908.81,276281.87,828.77,,,1570.6885,230848.86,718.57324
618,1593.1189,233886.6,744.98486,,4/25/15,1900.52,275040.01,842.71,,,1569.9061,230665.23,716.1015
619,1595.0071,234237.31,748.6842,,4/26/15,1898.58,274460.84,829.12,,,1570.1268,230621.23,714.26514
620,1597.6837,234656.55,752.27795,,4/27/15,1916.48,276252.24,836.03,,,1570.6855,230719.33,713.8078
621,1598.8668,234854.88,755.0791,,4/28/15,1913.38,275367.54,830.04,,,1572.388,231046.78,715.75824
622,1599.602,234923.05,758.74927,,4/29/15,1907.06,273532.47,808.87,,,1574.9336,231447.17,717.8058
623,1599.1324,234826,763.09174,,4/30/15,1911.21,274109.6,797.47,,,1577.1477,231734.52,718.95953
624,1598.7238,234769.42,769.20825,,5/1/15,1905.67,271874.64,795.06,,,1578.3839,231845.23,718.91
625,1598.351,234747.39,775.7666,,5/2/15,1892.91,269695.06,792.99,,,1578.8682,231887.89,718.66156
626,1597.1049,234627.31,780.8771,,5/3/15,1874.02,270092.86,793,,,1580.4031,232095.81,720.5583
627,1596.7448,234584.28,784.4014,,5/4/15,1851.56,269187.68,804.42,,,1581.6381,232283.45,721.90875
628,1597.7823,234792.56,786.54376,,5/5/15,1854.68,271329.2,804.55,,,1584.5902,232715.7,724.83453
629,1598.3668,234920.22,787.68036,,5/6/15,1820.38,265934.19,804.88,,,1586.4309,232992.9,727.92957
630,1596.57,234623.61,787.32,,5/7/15,1824.93,264849.11,802.02,,,1587.7173,233144.5,731.60974
631,1594.2473,234204.67,786.9944,,5/8/15,1798.79,268282.73,799.54,,,1589.1433,233281.1,735.84985
632,1592.681,233946.53,787.6064,,5/9/15,1810.44,263392.96,804.19,,,1590.889,233515.92,740.22955
633,1592.163,233896.34,789.50574,,5/10/15,1805.42,263355.43,800.2,,,1593.1189,233886.6,744.98486
634,1590.2515,233667.17,791.4234,,5/11/15,1802.17,262552.99,795.08,,,1595.0071,234237.31,748.6842
635,1588.6304,233444.94,792.84814,,5/12/15,1798.26,261610.15,793.37,,,1597.6837,234656.55,752.27795
636,1587.1042,233214.47,792.92267,,5/13/15,1802,261696.76,796.93,,,1598.8668,234854.88,755.0791
637,1583.8025,232783.52,790.3277,,5/14/15,1816.11,263353.49,771.26,,,1599.602,234923.05,758.74927
638,1580.481,232329.67,786.55884,,5/15/15,1818.57,263167.11,769.66,,,1599.1324,234826,763.09174
639,1579.9186,232317.69,783.9411,,5/16/15,1805.8,260503.45,758.75,,,1598.7238,234769.42,769.20825
640,1579.5809,232348.12,782.7569,,5/17/15,1784.95,258434.47,750.95,,,1598.351,234747.39,775.7666
641,1576.5696,231892,781.4533,,5/18/15,1780.78,259377.42,752.94,,,1597.1049,234627.31,780.8771
642,1572.7275,231248.08,780.6156,,5/19/15,1783.91,258024.16,748.66,,,1596.7448,234584.28,784.4014
643,1568.701,230599.06,780.95807,,5/20/15,1774.94,256290.17,744.02,,,1597.7823,234792.56,786.54376
644,1565.1035,230042.69,782.8048,,5/21/15,1747.38,255508.11,752.49,,,1598.3668,234920.22,787.68036
645,1563.1847,229755.11,785.73047,,5/22/15,1726.85,252126.91,824.65,,,1596.57,234623.61,787.32
646,1561.3689,229517.31,787.5977,,5/23/15,1638.67,248352.22,750.22,,,1594.2473,234204.67,786.9944
647,1504.5576,221768.62,764.1437,,5/24/15,1755.84,257738.6,846.36,,,1592.681,233946.53,787.6064
648,1531.4723,225342.78,769.71497,,5/25/15,1652.5,243210.88,787.67,,,1592.163,233896.34,789.50574
649,1547.6212,227874.9,775.82104,,5/26/15,1705.95,250743.86,778.22,,,1590.2515,233667.17,791.4234
650,1550.6715,227744.75,773.4403,,5/27/15,1666.9,244091.13,775.26,,,1588.6304,233444.94,792.84814
651,1537.3777,226114.5,773.1429,,5/28/15,1705.52,251408.31,862.5,,,1587.1042,233214.47,792.92267
652,1528.02,224289.6,776.0792,,5/29/15,1680.64,247195.16,791.11,,,1583.8025,232783.52,790.3277
653,1526.2809,224050.64,783.71075,,5/30/15,1670.98,246621.39,822.73,,,1580.481,232329.67,786.55884
654,1530.2375,224659.78,792.1087,,5/31/15,1671.7,247509.84,751.85,,,1579.9186,232317.69,783.9411
655,1534.5134,225291.94,800.35925,,6/1/15,1682.83,250715.57,813.29,,,1579.5809,232348.12,782.7569
656,1531.8604,225474.19,800.7368,,6/2/15,1683.12,251485.94,814.62,,,1576.5696,231892,781.4533
657,1528.9724,224906.8,800.4857,,6/3/15,1666.9,247522.78,800.31,,,1572.7275,231248.08,780.6156
658,1521.18,223624.95,795.75104,,6/4/15,1659.03,245330.67,772.01,,,1568.701,230599.06,780.95807
659,1521.6217,223144.39,797.79095,,6/5/15,1663.57,242392.34,744.34,,,1565.1035,230042.69,782.8048
660,1521.2537,223461.03,805.20734,,6/6/15,1651.21,240468.11,740.89,,,1563.1847,229755.11,785.73047
661,1509.0204,222428.16,820.7567,,6/7/15,1497.33,224020.12,795.66,,,1561.3689,229517.31,787.5977
662,1501.0675,220837,826.1576,,6/8/15,1673.32,243394.87,760.41,,,1504.5576,221768.62,764.1437
663,1497.7484,220337.78,829.8606,,6/9/15,1655.26,240518.59,736.28,,,1531.4723,225342.78,769.71497
664,1493.664,219800.9,834.5398,,6/10/15,1633.02,237106.61,715.94,,,1547.6212,227874.9,775.82104
665,1490.7896,219319.45,841.46783,,6/11/15,1616.16,235207.3,777.67,,,1550.6715,227744.75,773.4403
666,1487.4445,218817.17,850.2606,,6/12/15,1616.27,235818.42,714.98,,,1537.3777,226114.5,773.1429
667,1481.5452,217949.2,859.03534,,6/13/15,1597.64,230357.05,710.08,,,1528.02,224289.6,776.0792
668,1426.8527,210628.38,841.415,,6/14/15,1579.97,229962.62,751.74,,,1526.2809,224050.64,783.71075
669,1410.1375,208320.42,835.8474,,6/15/15,1583.82,229528.6,732.37,,,1530.2375,224659.78,792.1087
670,1420.0876,210319.25,839.6524,,6/16/15,1566.01,226813.46,741.97,,,1534.5134,225291.94,800.35925
671,1450.7269,214263.78,852.20605,,6/17/15,1550.64,226763.9,742.28,,,1531.8604,225474.19,800.7368
672,1458.1509,214956.86,862.87067,,6/18/15,1553.41,225992.48,729.75,,,1528.9724,224906.8,800.4857
673,1454.19,213438.39,874.188,,6/19/15,1538.14,228282.71,715.2,,,1521.18,223624.95,795.75104
674,1445.6108,212033.67,890.1937,,6/20/15,1574.94,233029.77,734.13,,,1521.6217,223144.39,797.79095
675,1442.3888,211938.3,912.5176,,6/21/15,1568.89,233713.25,753.85,,,1521.2537,223461.03,805.20734
676,1446.8594,212856.1,940.256,,6/22/15,1597.79,236337.87,761.69,,,1509.0204,222428.16,820.7567
677,1451.1997,214822.78,961.71674,,6/23/15,1606.67,237672.39,785.25,,,1501.0675,220837,826.1576
678,1456.4612,216337.23,975.7756,,6/24/15,1622.92,238931.37,799.2,,,1497.7484,220337.78,829.8606
679,1461.2974,216514.19,980.2434,,6/25/15,1649.49,242900.78,832.15,,,1493.664,219800.9,834.5398
680,1468.0283,216141.6,982.5672,,6/26/15,1650.64,241547.04,847.34,,,1490.7896,219319.45,841.46783
681,1468.5388,215451.69,985.3936,,6/27/15,1662.45,242839.85,854.16,,,1487.4445,218817.17,850.2606
682,1454.926,213960.86,1002.28076,,6/28/15,1465.02,214196.69,729.55,,,1481.5452,217949.2,859.03534
683,1437.9521,212199.69,1027.0714,,6/29/15,1545.73,222177.3,739.78,,,1426.8527,210628.38,841.415
684,1419.258,209995.33,1047.401,,6/30/15,1618.91,230823.14,744.73,,,1410.1375,208320.42,835.8474
685,1405.0992,207964.56,1062.1366,,7/1/15,1681.69,248784.6,891.53,,,1420.0876,210319.25,839.6524
686,1394.248,206419.95,1068.6104,,7/2/15,1561.86,230582.15,1200.31,,,1450.7269,214263.78,852.20605
687,1385.2736,205144.45,1073.0823,,7/3/15,1554.86,229002.42,1199.77,,,1458.1509,214956.86,862.87067
688,1375.9623,203816.05,1077.6284,,7/4/15,1533.34,225351.47,1184.82,,,1454.19,213438.39,874.188
689,1365.9218,202377.97,1082.1133,,7/5/15,1519.99,223802.63,1146.24,,,1445.6108,212033.67,890.1937
690,1356.1697,200977.1,1086.8351,,7/6/15,1506.39,221597.33,1146.44,,,1442.3888,211938.3,912.5176
691,1346.4268,199562.62,1090.8167,,7/7/15,1500.72,219821.15,1177.41,,,1446.8594,212856.1,940.256
692,1336.9293,198173.27,1094.2703,,7/8/15,1481.75,218310.47,1097.92,,,1451.1997,214822.78,961.71674
693,1327.897,196837.34,1097.4441,,7/9/15,1473.25,216308.62,1059.39,,,1456.4612,216337.23,975.7756
694,1318.7168,195473.73,1099.984,,7/10/15,1462.23,214393.87,1076.92,,,1461.2974,216514.19,980.2434
695,1311.8176,194423.44,1104.411,,7/11/15,1436.82,213094.79,1061.89,,,1468.0283,216141.6,982.5672
696,1305.0198,193399.25,1109.1277,,7/12/15,1426.88,209867.58,1042.14,,,1468.5388,215451.69,985.3936
697,1298.2876,192377.4,1113.6394,,7/13/15,1417.43,209010.44,1151.16,,,1454.926,213960.86,1002.28076
698,1292.6057,191526.69,1118.9773,,7/14/15,1412.23,208264.61,1152.94,,,1437.9521,212199.69,1027.0714
699,1288.936,190955.55,1124.2324,,7/15/15,1394.07,205956,1130.91,,,1419.258,209995.33,1047.401
700,1285.6698,190536.14,1129.3065,,7/16/15,1375.3,203175.83,1124.97,,,1405.0992,207964.56,1062.1366
701,1283.4723,190235.84,1134.559,,7/17/15,1368.17,202223.08,1126.93,,,1394.248,206419.95,1068.6104
702,1281.405,189930.28,1139.6177,,7/18/15,1364.31,203950.48,1201.19,,,1385.2736,205144.45,1073.0823
703,1278.962,189581.56,1144.0216,,7/19/15,1344.57,201782.32,1214.71,,,1375.9623,203816.05,1077.6284
704,1276.6012,189184.16,1147.9176,,7/20/15,1335.28,199766.76,1206.5,,,1365.9218,202377.97,1082.1133
705,1274.1028,188758.48,1151.6187,,7/21/15,1344.53,201785.1,1211.57,,,1356.1697,200977.1,1086.8351
706,1271.3907,188327.1,1155.3629,,7/22/15,1355.39,206116.94,1211.59,,,1346.4268,199562.62,1090.8167
707,1268.0684,187891.42,1158.9126,,7/23/15,1356.95,205050.09,1210.61,,,1336.9293,198173.27,1094.2703
708,1264.2437,187365.31,1162.4701,,7/24/15,1342.47,202187.98,1215.91,,,1327.897,196837.34,1097.4441
709,1260.5908,186830.23,1165.43,,7/25/15,1345.15,202672.07,1225.35,,,1318.7168,195473.73,1099.984
710,1257.7223,186392.25,1167.7023,,7/26/15,1332.97,200210.53,1225.71,,,1311.8176,194423.44,1104.411
711,1254.5809,185933.17,1169.9043,,7/27/15,1321.31,198496.44,1225.75,,,1305.0198,193399.25,1109.1277
712,1251.4849,185478.23,1172.1151,,7/28/15,1299.1,196363.92,1213.08,,,1298.2876,192377.4,1113.6394
713,1248.1577,184984.44,1174.1488,,7/29/15,1335.51,201360.52,1391.11,,,1292.6057,191526.69,1118.9773
714,1244.7788,184506.06,1175.9069,,7/30/15,1310.45,196486.36,1233.13,,,1288.936,190955.55,1124.2324
715,1241.336,184004.12,1177.6655,,7/31/15,1289.69,193076.74,1238.03,,,1285.6698,190536.14,1129.3065
716,1237.6727,183487.25,1178.986,,8/1/15,1283.49,191777.37,1235.7,,,1283.4723,190235.84,1134.559
717,1233.8997,182955.31,1180.4086,,8/2/15,1277.28,190069.8,1232.28,,,1281.405,189930.28,1139.6177
718,1230.3347,182452.67,1182.1083,,8/3/15,1267.78,190370.97,1234.55,,,1278.962,189581.56,1144.0216
719,1226.5253,181903.53,1183.3787,,8/4/15,1272.72,191632.56,1235.16,,,1276.6012,189184.16,1147.9176
720,1221.7799,181222.6,1183.9395,,8/5/15,1276.71,187873.58,1231.13,,,1274.1028,188758.48,1151.6187
721,1217.4883,180587.42,1184.897,,8/6/15,1256.08,186803.55,1236.31,,,1271.3907,188327.1,1155.3629
722,1212.6805,179904.6,1185.8651,,8/7/15,1236.69,188841.79,1230.4,,,1268.0684,187891.42,1158.9126
723,1207.6399,179194.86,1186.6375,,8/8/15,1216.54,188670.41,1233.94,,,1264.2437,187365.31,1162.4701
724,1202.7423,178471.64,1187.7521,,8/9/15,1229.59,188412.77,1235.15,,,1260.5908,186830.23,1165.43
725,1198.5334,177842.58,1189.3224,,8/10/15,1221.71,187300.89,1234.5,,,1257.7223,186392.25,1167.7023
726,1194.5758,177246.61,1191.305,,8/11/15,1201.51,186315.23,1171.73,,,1254.5809,185933.17,1169.9043
727,1057.3895,158738.9,1118.1099,,8/12/15,1210.98,185325.19,1217.5,,,1251.4849,185478.23,1172.1151
728,738.74194,115866.28,903.69775,,8/13/15,1205.33,185749.03,1217.71,,,1248.1577,184984.44,1174.1488
729,955.56104,147873.84,932.46826,,8/14/15,1205.98,185405.1,1216.12,,,1244.7788,184506.06,1175.9069
730,1139.365,175026.95,1189.7446,,8/15/15,1204.85,183252.08,1217.04,,,1241.336,184004.12,1177.6655
731,1130.1649,174542.23,1232.8705,,8/16/15,1199.53,180277.33,1191.24,,,1237.6727,183487.25,1178.986
732,1089.1117,164030.98,1235.0378,,8/17/15,1185.78,179634.81,1190.82,,,1233.8997,182955.31,1180.4086
733,1095.7772,160843.33,1229.6885,,8/18/15,1192.7,179522.18,1148.83,,,1230.3347,182452.67,1182.1083
734,1102.231,162950.73,1231.4463,,8/19/15,1191.93,179478.06,1264.88,,,1226.5253,181903.53,1183.3787
735,1100.5065,167532.14,1247.7478,,8/20/15,1204.72,180887.46,1237.65,,,1221.7799,181222.6,1183.9395
736,1092.0361,164710.7,1311.0806,,8/21/15,1179.2,177614.52,1191.48,,,1217.4883,180587.42,1184.897
737,1126.9536,168891.14,1382.8325,,8/22/15,1176.63,175818.74,1175.47,,,1212.6805,179904.6,1185.8651
738,1115.6967,168625.58,1400.2139,,8/23/15,1163.24,172903.01,1213.46,,,1207.6399,179194.86,1186.6375
739,1140.9082,170485.98,1376.9003,,8/24/15,1160.11,173584.52,1201.02,,,1202.7423,178471.64,1187.7521
740,1171.6775,171947.75,1372.2385,,8/25/15,1158.64,172798.34,1196.26,,,1198.5334,177842.58,1189.3224
741,1207.7136,179539.02,1338.8949,,8/26/15,671.06,102153.42,777.39,,,1194.5758,177246.61,1191.305
