,ON_STREAM_HRS,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,DP_CHOKE_SIZE,AVG_WHP_P,AVG_WHT_P,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
4308,14.225,83.15407796133567,16.57764020833333,53.78870792618629,83.15407796133567,61.394378541300526,146.09,24443.97,828.47
4341,9.5,109.86780939218461,7.944784375,81.10760865963326,109.86780939218461,31.804832657547063,14.94,2666.65,251.95
4342,24.0,90.64738375,26.501628333333333,61.727929375,90.64738375,52.856832708333336,782.75,117687.8,226.18
4343,24.0,85.894923125,27.868596041666667,56.700869583333336,85.894923125,62.628948125,871.14,141238.56,237.97
4344,24.0,83.78046895833333,27.863557083333333,54.825023333333334,83.78046895833333,63.08942520833333,855.13,125297.08,237.93
4345,24.0,83.32003833333333,27.839984791666666,54.20707541666667,83.32003833333333,62.52074708333333,838.83,122544.67,235.74
4346,24.0,81.48334125,28.279945,52.6256275,81.48334125,63.92281770833333,834.13,121244.68,239.98
4347,24.0,80.82797229166667,28.305675208333334,51.87768270833333,80.82797229166667,62.372406041666665,859.23,125729.03,238.0
4348,24.0,79.31541541666667,28.316566666666667,50.22812854166666,79.31541541666667,62.448172291666666,829.95,120372.4,234.26
4349,15.66666,79.24337055676833,20.455702291666668,50.150610548502364,79.24337055676833,61.223062005143404,532.53,77253.85,179.11
4350,20.41667,75.2657666564332,25.642180625,44.75799552199257,75.2657666564332,60.87546439794541,786.25,114011.46,245.21
4351,24.0,61.835330416666665,36.20382645833333,32.00465270833333,61.835330416666665,70.55215375,1069.61,154367.68,340.95
4352,24.0,71.45295875,30.25546875,41.652050208333335,71.45295875,63.44316958333334,859.51,124574.14,254.88
4353,24.0,71.29203270833334,30.194978333333335,41.68865854166667,71.29203270833334,63.68293083333333,865.58,126008.15,255.41
4354,24.0,70.95395375,30.25039,41.1494625,70.95395375,63.90144145833333,775.25,113698.05,247.41
4355,24.0,70.8474425,30.248423958333333,41.15988229166667,70.8474425,64.13634645833334,827.2,120132.22,457.43
4356,24.0,70.35581333333333,30.271332916666665,40.650760416666664,70.35581333333333,64.871509375,839.36,119289.82,439.91
4357,24.0,70.05688,30.28621,40.33924,70.05688,65.27711,776.66,114069.04,419.25
4358,24.0,70.05688,30.28621,40.33924,70.05688,65.27711,819.66,119879.93,419.38
4359,24.0,70.05688,30.28621,40.33924,70.05688,65.27711,829.23,120889.59,423.32
4360,22.0,69.47466237219363,28.217748541666666,40.00538092004666,69.47466237219363,68.29706158938328,767.76,112293.95,472.87
4361,24.0,65.11994106382978,32.55258104166667,36.426351063829784,65.11994106382978,70.39681361702128,948.12,139195.83,538.49
4362,24.0,64.48639,33.327363958333336,35.81820020833333,64.48639,70.191905625,944.39,139604.56,510.55
4363,24.0,64.50595833333334,33.08427125,35.824980625,64.50595833333334,66.91912104166667,924.64,137135.43,493.6
4364,24.0,63.87840680851064,32.39829708333333,35.19037042553192,63.87840680851064,70.58633936170213,902.12,133129.55,478.8
4365,24.0,63.912892765957444,32.43785625,35.24714723404255,63.912892765957444,68.75241595744681,890.65,132640.16,479.03
4366,24.0,63.44394553191489,32.4315425,34.87176127659574,63.44394553191489,70.97614276595745,886.77,131879.14,474.38
4367,24.0,63.13547979166667,33.17402270833333,34.57498,63.13547979166667,70.30100791666666,943.93,138718.34,637.54
4368,24.0,62.34349145833333,33.197391875,33.75756479166667,62.34349145833333,68.7732225,927.74,136482.98,475.45
4369,24.0,61.271885625,33.20164270833333,32.627256875,61.271885625,70.81667041666667,925.05,137159.06,472.87
4370,24.0,60.72428729166667,33.187282083333336,32.10935375,60.72428729166667,70.27684458333333,898.87,132438.97,452.6
4371,24.0,59.90254083333333,33.18904229166667,31.240205208333332,59.90254083333333,70.5370475,885.57,128826.66,517.77
4372,24.0,58.82753375,33.220979166666666,30.149097916666665,58.82753375,70.45818145833333,913.75,134764.67,532.07
4373,24.0,58.100373958333336,33.221170208333334,29.524595625,58.100373958333336,70.65570104166666,875.95,129278.27,449.13
4374,24.0,57.182581041666666,33.234988333333334,28.6036625,57.182581041666666,71.16187895833333,873.07,129445.49,764.48
4375,16.10833,56.971339159857045,35.006882708333336,28.460021904722588,56.971339159857045,70.73948648375095,554.0,88290.66,479.84
4376,2.225,31.979224719101122,28.971571666666666,3.1315952808988765,31.979224719101122,72.91161404494382,89.29,14766.24,46.34
4377,24.0,44.551645416666666,59.62437270833333,16.017726458333332,44.551645416666666,73.39925375,1162.07,176360.07,746.56
4378,24.0,54.678315,33.340799375,26.220844166666666,54.678315,70.45173666666666,810.62,125387.25,451.09
4379,17.10833,56.167898519183346,24.178426875,27.744711022577892,56.167898519183346,69.2205478681613,433.41,69589.35,239.72
4380,11.975,55.87030114822547,26.435337708333332,27.257477954070982,55.87030114822547,70.52812246346555,381.15,62260.6,184.76
4381,24.0,55.3655925,33.18196041666667,26.730578125,55.3655925,70.89790791666667,812.31,124876.92,524.67
4382,24.0,55.446449791666666,33.21671666666666,26.673745833333335,55.446449791666666,68.77219916666667,708.94,108457.09,604.37
4383,24.0,55.60209604166667,33.22418354166667,26.83285645833333,55.60209604166667,69.9774675,697.18,106358.9,597.27
4384,24.0,55.19453722231119,32.803041875,26.730884714423784,55.19453722231119,69.66292475485255,710.02,108166.32,600.36
4385,24.0,55.779725416666665,33.324466875,27.144488333333335,55.779725416666665,70.49291229166667,706.05,107370.97,610.41
4386,24.0,55.54676258862833,32.56462333333333,27.2137719361996,55.54676258862833,68.37047011810101,704.3,106814.55,606.41
4387,24.0,56.4502825,33.274092708333335,27.81142375,56.4502825,69.07418395833334,702.34,106691.18,568.78
4388,24.0,56.53022909090909,31.135539565217393,27.849987272727272,56.53022909090909,69.35201023255814,683.84,105013.34,574.13
4389,24.0,57.018154375,33.29399541666667,28.348356041666666,57.018154375,67.77354416666667,716.3,107076.04,551.18
4390,24.0,57.03849145833333,33.28383791666667,28.364089375,57.03849145833333,68.23725958333333,724.37,107743.56,561.76
4391,24.0,57.0357475,33.254286875,28.091133958333334,57.0357475,70.32287625,706.94,105677.47,636.68
4392,24.0,56.758287083333336,33.137256666666666,28.061723333333333,56.758287083333336,72.20177333333334,689.52,102956.52,607.17
4393,24.0,56.48118875,33.187304166666664,27.786137916666668,56.48118875,71.119380625,717.38,107037.19,596.07
4394,24.0,56.63710458333333,33.177259166666666,27.934180208333334,56.63710458333333,68.52241145833334,716.15,107725.13,560.52
4395,24.0,56.564200416666665,33.087126875,27.651801666666668,56.564200416666665,70.54710333333334,699.15,103855.93,572.94
4396,24.0,56.379689375,33.08281604166667,27.638445,56.379689375,72.19374375,705.72,103379.96,578.13
4397,24.0,56.59045291666666,33.077581458333334,27.868738125,56.59045291666666,70.28965270833334,704.86,103475.58,526.68
4398,24.0,56.597010833333336,33.11314229166667,27.911691041666668,56.597010833333336,68.96086604166666,709.02,105429.21,694.76
4399,23.38,56.93590867408041,32.112116875,28.10522005988024,56.93590867408041,68.00655577416596,670.85,102425.78,659.22
4400,24.0,55.284949583333336,33.77713395833333,26.60263625,55.284949583333336,70.13780645833333,716.24,108722.61,696.62
4401,24.0,54.70557,33.86199625,26.109058541666666,54.70557,73.06509770833334,713.85,108177.85,694.49
4402,24.0,54.72345333333333,33.95103270833334,26.140654375,54.72345333333333,71.69047458333333,717.16,108139.68,688.67
4403,24.0,53.75777686431138,32.04326833333333,25.419278000688657,53.75777686431138,72.68365405883759,715.86,108076.93,669.33
4404,24.0,54.274347291666665,34.183316041666664,25.645972708333332,54.274347291666665,71.04203354166667,718.68,108784.14,695.77
4405,24.0,54.12157895833333,34.25423958333333,25.457397708333332,54.12157895833333,71.096278125,697.73,105053.88,696.23
4406,24.0,54.105651458333334,34.360605416666665,25.419557916666665,54.105651458333334,68.55030520833333,693.61,105168.18,698.35
4407,24.0,53.82732,33.65803979166667,25.14786085106383,53.82732,71.85585680851064,691.71,104777.78,697.43
4408,24.0,53.48434041666667,34.587743958333334,24.807629791666667,53.48434041666667,71.55307041666667,706.94,106179.05,704.74
4409,24.0,53.008236458333336,34.8091725,24.331116041666668,53.008236458333336,71.979965,705.8,104809.48,705.24
4410,24.0,52.807874166666664,34.94794520833333,24.146465208333332,52.807874166666664,72.51823041666667,706.67,104706.64,709.84
4411,24.0,52.42536208333333,35.108952083333335,23.769572916666668,52.42536208333333,72.95806333333333,707.62,104988.43,733.43
4412,24.0,52.14689270833333,35.233510833333334,23.500323333333334,52.14689270833333,72.50965041666667,700.36,105134.46,712.21
4413,24.0,51.695664375,35.467629583333334,23.056448333333332,51.695664375,73.46633416666667,708.18,105583.8,716.34
4414,24.0,51.507500625,35.574005,22.844942916666668,51.507500625,72.68036770833334,703.7,103867.87,719.69
4415,24.0,51.184183958333335,35.6565625,22.523739166666665,51.184183958333335,71.84612604166666,712.24,104653.54,732.26
4416,24.0,50.529430833333336,35.713259791666665,21.861283541666666,50.529430833333336,71.83725458333333,721.35,105072.33,716.81
4417,24.0,50.025405,35.52314729166667,21.273780208333335,50.025405,74.43243770833334,722.86,105086.24,712.3
4418,24.0,50.707842291666665,34.87171645833333,22.003710208333334,50.707842291666665,73.13407979166666,713.91,104494.33,703.86
4419,24.0,50.32972479166666,34.88241625,21.621175625,50.32972479166666,72.77009958333333,733.31,106881.59,762.44
4420,24.0,49.798641458333336,34.875723125,21.099787708333334,49.798641458333336,73.471171875,740.9,107716.61,716.64
4421,8.125,51.96975353846154,11.634627083333333,23.120932,51.96975353846154,69.4847676923077,91.33,13844.81,102.74
4424,9.0,51.36866780995309,13.305636458333334,22.08679345898799,51.36866780995309,67.05643051267889,44.33,6696.26,55.81
4425,24.0,51.77915479166667,35.346301875,21.610802083333333,51.77915479166667,71.17662395833334,736.05,108155.79,732.59
4426,24.0,51.559824791666664,35.00243625,22.65600166666667,51.559824791666664,73.93166791666667,741.77,106792.82,712.21
4427,24.0,51.11160395833333,34.9375925,22.381082083333332,51.11160395833333,71.77279854166666,706.56,94615.72,707.68
4428,24.0,50.21616113636364,33.423405869565215,21.462595681818183,50.21616113636364,74.12148295454546,666.68,95840.04,663.72
4429,24.0,49.88373957446809,34.183708958333334,20.894995744680852,49.88373957446809,73.72047510638298,697.6,100737.04,712.34
4430,24.0,49.36681791666667,35.006061875,20.60313125,49.36681791666667,73.442955,708.43,100674.93,705.88
4431,24.0,48.94446979166667,35.06374958333333,20.220680416666667,48.94446979166667,73.47982354166666,681.4,99765.66,699.44
4432,24.0,48.525550208333335,35.21113416666667,19.838110208333333,48.525550208333335,73.77651708333333,696.82,101558.45,701.72
4433,24.0,48.296804375,35.247676041666665,19.5476325,48.296804375,74.28787083333333,692.08,99344.03,697.96
4434,24.0,48.31631958333333,35.341440625,19.606584375,48.31631958333333,73.87088229166666,691.59,100578.02,697.87
4435,24.0,48.238212708333336,35.318007916666666,19.552432291666666,48.238212708333336,73.71618604166666,687.75,100294.83,692.46
4436,24.0,48.186521041666666,35.346286666666664,19.505153333333332,48.186521041666666,73.292770625,687.95,100035.75,702.27
4437,24.0,48.135199791666665,35.14336791666667,19.46462916666667,48.135199791666665,73.77870083333333,680.56,98875.15,649.52
4438,24.0,47.962989791666665,35.12442458333334,19.299223333333334,47.962989791666665,73.394915625,683.38,99076.16,651.39
4439,24.0,47.87559,35.099515625,19.204582916666666,47.87559,71.28637083333334,680.74,98786.85,649.11
4440,24.0,47.617882083333335,35.108160833333336,18.939379791666667,47.617882083333335,71.70786333333334,673.76,98601.32,651.83
4441,24.0,47.405673541666665,35.12517875,18.725535416666666,47.405673541666665,72.02983604166667,676.68,98252.02,649.33
4442,24.0,47.31172479166667,35.154833333333336,18.6145225,47.31172479166667,70.63000229166667,678.43,99254.25,649.18
4443,24.0,47.116680625,35.167479791666665,18.4383125,47.116680625,72.6577575,677.43,101585.6,658.36
4444,24.0,47.358524375,35.31710291666667,18.665955208333333,47.358524375,71.64791979166667,682.49,102365.51,684.41
4445,24.0,47.38781936170213,34.553907708333334,18.68012234042553,47.38781936170213,74.01706212765957,682.37,101142.3,693.71
4446,24.0,47.64552270833333,35.303987916666664,18.96551625,47.64552270833333,74.256609375,688.32,102173.74,710.17
4447,24.0,47.89378893617021,34.604186041666665,19.199066382978724,47.89378893617021,74.66404,696.2,103552.83,716.98
4448,24.0,48.21782319148936,34.58858625,19.542226382978722,48.21782319148936,74.60451978723404,689.54,102675.47,730.26
4449,24.0,48.77204914893617,34.545829375,20.10076063829787,48.77204914893617,74.610093125,695.3,100431.95,736.6
4450,24.0,48.95608583333333,35.285262708333335,20.265127916666668,48.95608583333333,74.869309375,696.95,101189.33,737.04
4451,24.0,48.987115833333334,35.281671458333335,20.276063541666666,48.987115833333334,74.83318416666667,702.6,103411.56,700.17
4452,24.0,48.913701875,35.277010833333335,20.199085833333335,48.913701875,74.95441833333334,702.84,102824.3,715.57
4453,24.0,48.7860225,35.25572416666667,19.838826666666666,48.7860225,74.81504875,590.64,85441.99,668.53
4454,24.0,48.7875075,35.26414041666666,19.53245666666667,48.7875075,74.437845,588.04,85113.7,667.12
4455,24.0,48.513843125,35.251180625,19.299094583333332,48.513843125,74.138571875,582.39,84282.58,674.75
4456,24.0,48.195215,35.299047916666666,18.990493125,48.195215,74.333328125,582.17,84159.26,664.29
4457,24.0,48.332258125,35.30201625,19.074474583333334,48.332258125,73.859351875,585.19,84352.35,667.02
4458,24.0,48.6548875,35.09835270833333,19.391219375,48.6548875,73.1152475,579.58,83410.89,656.95
4459,24.0,48.449606458333335,35.102621875,19.417434375,48.449606458333335,73.43297333333334,580.26,83228.16,821.71
4460,24.0,48.05437875,35.13215145833333,19.211104583333334,48.05437875,73.98500395833334,583.11,83630.95,812.34
4461,24.0,47.85129479166667,35.14188541666667,19.130125416666665,47.85129479166667,74.16816208333333,582.93,83165.67,812.0
4462,24.0,47.68028666666667,35.136074791666665,18.978634375,47.68028666666667,74.169969375,578.2,82379.4,808.7
4463,24.0,47.73105625,35.116778333333336,18.924393125,47.73105625,72.16413041666667,570.35,82201.52,805.79
4464,24.0,47.616040416666664,35.12978458333333,18.843983541666667,47.616040416666664,71.48723416666667,559.85,81392.88,812.06
4465,24.0,47.41782791666667,35.12521145833333,18.7185825,47.41782791666667,71.93082,559.22,81809.62,809.91
4466,24.0,47.364171666666664,35.08145041666667,18.6505125,47.364171666666664,71.66323583333333,547.96,80050.63,808.91
4467,24.0,46.910107708333335,35.083958333333335,18.186577916666668,46.910107708333335,73.403740625,549.33,79722.99,806.03
4468,24.0,46.82669270833333,35.093961666666665,18.104139583333332,46.82669270833333,73.46660666666666,542.91,80974.09,805.7
4469,24.0,46.731475208333336,35.12829270833333,18.036655416666665,46.731475208333336,72.57813729166666,545.05,79297.76,808.34
4470,24.0,46.55608958333333,35.216066875,17.860161458333334,46.55608958333333,73.45550770833333,546.42,79706.19,808.58
4471,24.0,46.635911666666665,35.24302083333333,17.956285208333334,46.635911666666665,71.05926625,546.98,79687.36,805.68
4472,24.0,46.645697291666664,35.266506041666666,17.9421225,46.645697291666664,70.52158020833333,546.48,79501.17,804.96
4473,24.0,46.38839145833333,35.18825145833333,17.747125208333333,46.38839145833333,73.470685625,540.49,78494.13,798.07
4474,24.0,46.18328375,35.18516291666667,17.614847083333334,46.18328375,73.8027625,555.57,80563.12,787.73
4475,24.0,46.168175,35.17794125,17.59199375,46.168175,73.288969375,555.33,80361.46,784.68
4476,24.0,45.984884375,35.18447916666667,17.392275625,45.984884375,73.19438270833334,558.78,80609.89,783.88
4477,24.0,45.912406875,35.186980625,17.31781625,45.912406875,73.470408125,557.27,80683.63,782.75
4478,24.0,45.93489916666667,35.19034979166667,17.355591875,45.93489916666667,72.904296875,553.86,80671.96,781.86
4479,24.0,45.78685604166667,35.26308125,17.172623541666667,45.78685604166667,72.91338666666667,557.58,80647.26,781.26
4480,24.0,45.527653541666666,35.283880208333336,16.93068125,45.527653541666666,74.38331291666667,557.21,80458.05,779.83
4481,24.0,45.76541958333333,35.278885625,17.183290416666665,45.76541958333333,72.61716625,549.51,80350.86,790.07
4482,24.0,45.55993645833333,35.249355625,16.937880833333335,45.55993645833333,73.226381875,542.28,79173.75,864.59
4483,24.0,45.39539375,35.251549375,16.687053958333333,45.39539375,73.98161875,514.19,77929.62,785.97
4484,24.0,45.666993958333336,35.27443291666667,16.650095625,45.666993958333336,73.08200729166667,550.41,80793.27,885.79
4485,24.0,45.48609,35.285942291666665,16.754852916666668,45.48609,74.23839666666667,518.83,76359.67,825.66
4486,24.0,45.448135,35.2951075,16.755135833333334,45.448135,74.41788770833334,535.65,78730.33,815.82
4487,24.0,45.572210638297875,34.52244604166667,16.66451,45.572210638297875,73.52150617021276,526.44,77088.23,817.45
4488,24.0,45.42843744680851,34.526788125,16.504658936170213,45.42843744680851,73.45663361702128,536.59,79098.49,906.0
4489,24.0,45.80777125,35.194612291666665,16.860501458333335,45.80777125,72.31504458333333,540.6,79514.83,849.62
4490,24.0,45.627875833333334,35.104323541666666,16.697172291666668,45.627875833333334,74.08588166666667,535.15,78982.31,879.7
4491,24.0,45.60642446808511,34.35873854166667,16.68795659574468,45.60642446808511,73.57915340425532,535.06,79220.26,803.44
4492,24.0,42.62282416666667,37.97879708333333,13.636914791666667,42.62282416666667,73.28325,568.68,84724.23,917.59
4493,24.0,38.756271875,41.18350875,9.744679791666666,38.756271875,73.78066916666667,602.67,90049.34,973.87
4494,24.0,38.17702333333333,41.174283125,9.188850625,38.17702333333333,76.48443604166667,598.36,88851.86,959.16
4495,24.0,37.35811145833333,42.16542208333333,8.357777291666666,37.35811145833333,76.67197958333334,607.86,89887.7,944.39
4496,24.0,35.71796333333333,44.205725,6.733260208333333,35.71796333333333,76.00851291666666,629.6,91736.93,940.54
4497,24.0,35.792321666666666,44.17502041666667,6.808306458333333,35.792321666666666,73.87780979166666,627.77,91422.17,940.43
4498,13.31667,41.380872824399795,23.982592708333332,12.326254331540843,41.380872824399795,71.31957585729766,234.46,35078.5,415.97
4499,24.0,37.20104729166667,42.24621875,8.490575833333333,37.20104729166667,77.144373125,609.25,88619.25,924.37
4500,24.0,34.345064791666665,46.129043125,5.623084583333333,34.345064791666665,78.26730666666667,647.22,94044.65,961.19
4501,24.0,31.25647375,67.51570604166666,2.4353116666666668,31.25647375,78.73275520833333,692.56,100556.16,1102.64
4502,24.0,29.799502083333334,100.0,0.9923747916666666,29.799502083333334,78.77414583333334,700.39,101930.78,1223.89
4503,24.0,29.682070625,100.0,0.958450625,29.682070625,78.42420729166666,702.03,102427.43,1127.79
4504,24.0,29.428072916666668,100.0,0.6812233333333333,29.428072916666668,79.61310270833333,693.27,99960.33,1119.0
4505,24.0,29.460124583333332,100.0,0.7274779166666666,29.460124583333332,79.3747675,680.44,99038.02,1175.73
4506,24.0,29.504357916666667,100.0,0.7673935416666666,29.504357916666667,79.19598145833334,682.66,98931.2,1146.36
4507,24.0,29.564619166666667,100.0,0.8443214583333334,29.564619166666667,79.27223854166667,675.99,97908.34,1163.15
4508,24.0,29.606705208333334,100.0,0.870840625,29.606705208333334,78.4343825,672.57,98356.13,1169.2
4509,24.0,29.8325425,100.0,0.750816875,29.8325425,78.72397333333333,672.09,97776.56,1146.6
4510,24.0,29.982285833333332,100.0,0.7816220833333334,29.982285833333332,78.98748395833333,661.69,98204.46,1117.33
4511,24.0,29.531763541666667,100.0,0.789275,29.531763541666667,79.43303333333333,680.31,100659.52,1151.62
4512,24.0,29.757475416666665,100.0,1.0337408333333333,29.757475416666665,78.509644375,674.56,100486.59,1177.07
4513,24.0,29.608651458333334,100.0,0.8567885416666666,29.608651458333334,79.18272604166667,688.83,101887.66,1192.52
4514,24.0,29.602868541666666,100.0,0.84848125,29.602868541666666,79.35111041666667,680.55,100673.3,1207.92
4515,24.0,29.61478895833333,100.0,0.8451433333333334,29.61478895833333,79.797390625,682.74,100514.91,1220.98
4516,24.0,29.598578125,100.0,0.82073,29.598578125,80.33219229166667,680.77,100248.16,1247.23
4517,24.0,29.86985895833333,100.0,1.1071933333333333,29.86985895833333,79.44777645833334,666.48,97528.71,1242.46
4518,24.0,29.843939583333334,100.0,0.9021125,29.843939583333334,80.32409625,675.33,98647.14,1260.08
4519,24.0,29.880768333333332,100.0,1.118006875,29.880768333333332,79.92842645833333,714.27,104432.1,1291.73
4520,24.0,30.03465604166667,100.0,0.9959875,30.03465604166667,80.34130854166666,712.93,102472.33,1239.09
4521,24.0,29.86180166666667,100.0,1.0864525,29.86180166666667,80.19708354166667,719.97,102652.64,1202.78
4522,24.0,30.085363541666666,100.0,1.178881875,30.085363541666666,79.46249604166667,665.36,98432.72,1280.99
4523,24.0,30.000891458333335,100.0,1.11835,30.000891458333335,79.20999854166666,726.33,107230.62,1262.99
4524,24.0,29.731370416666667,100.0,0.9219375,29.731370416666667,80.14082270833333,723.42,106546.11,1263.02
4525,24.0,29.807293125,100.0,1.0443347916666668,29.807293125,79.40850770833333,711.93,104631.5,1244.71
4526,24.0,29.809897916666667,100.0,1.0624497916666666,29.809897916666667,79.40125833333333,707.58,104184.38,1207.33
4527,24.0,29.536830416666668,100.0,0.767039375,29.536830416666668,80.15378083333333,701.27,103160.24,1207.57
4528,24.0,29.769828333333333,100.0,1.0191166666666667,29.769828333333333,79.21732583333333,697.71,102198.22,1238.55
4529,24.0,29.576941666666666,100.0,0.803819375,29.576941666666666,79.44630708333334,689.14,101532.33,1155.35
4530,24.0,29.583757708333334,100.0,0.8321020833333334,29.583757708333334,78.99563666666667,684.0,100426.71,1112.87
4531,24.0,29.508795957446807,97.91666666666667,0.7711429787234042,29.508795957446807,79.60077382978723,678.74,99516.45,1131.04
4532,24.0,29.727294255319148,97.91666666666667,1.0029572340425532,29.727294255319148,78.94271319148936,667.44,98986.89,1116.08
4533,24.0,29.654379791666667,100.0,0.9112191666666667,29.654379791666667,79.11351208333333,663.26,97553.26,1096.06
4534,24.0,29.467426875,100.0,0.67055875,29.467426875,79.91367479166666,610.09,89963.12,1134.41
4535,24.0,29.460908125,100.0,0.6100947916666667,29.460908125,79.97459104166667,600.23,88517.76,1121.91
4536,24.0,29.363372708333333,100.0,0.62142625,29.363372708333333,79.8196525,592.41,87521.4,1100.29
4537,24.0,29.332607083333333,100.0,0.597653125,29.332607083333333,79.89180520833334,585.18,86448.97,1095.89
4538,24.0,29.551310208333334,100.0,0.8358270833333333,29.551310208333334,77.89232916666667,580.8,85845.65,1095.27
4539,24.0,29.689160416666667,100.0,0.9482910416666667,29.689160416666667,75.8662,579.91,86691.27,1168.96
4540,24.0,29.449426458333335,100.0,0.7110458333333334,29.449426458333335,78.34763770833334,571.4,85750.82,1181.86
4541,24.0,29.285903541666666,100.0,0.5713602083333333,29.285903541666666,80.56984916666667,566.97,84823.66,1172.89
4542,24.0,29.566919375,100.0,0.8299470833333333,29.566919375,77.71811479166666,571.98,85842.08,1180.05
4543,24.0,29.322920833333335,100.0,0.57685625,29.322920833333335,79.988411875,577.12,87765.28,1181.15
4544,24.0,29.605858125,100.0,0.8682658333333333,29.605858125,78.28019416666666,577.31,87238.6,1179.21
4545,24.0,29.402602291666668,100.0,0.6619564583333334,29.402602291666668,79.04152333333333,571.51,86074.59,1185.12
4546,24.0,29.285821458333334,100.0,0.5506560416666667,29.285821458333334,79.857305625,565.63,85222.5,1179.67
4547,24.0,29.2994775,100.0,0.5606797916666667,29.2994775,79.58011916666666,558.57,83897.54,1175.95
4548,24.0,29.2561575,100.0,0.5159722916666667,29.2561575,79.72605291666666,554.05,83234.12,1176.76
4549,24.0,29.200845,100.0,0.4708779166666667,29.200845,80.89992479166666,544.54,82308.82,1164.16
4550,24.0,29.224761041666667,100.0,0.5105252083333334,29.224761041666667,80.868045625,555.11,83697.6,1323.85
4551,24.0,29.303490833333335,100.0,0.5922785416666667,29.303490833333335,80.65194479166666,544.61,81657.2,1173.3
4552,24.0,29.318794583333332,100.0,0.604625625,29.318794583333332,81.01129041666667,533.85,79920.51,1173.27
4553,24.0,29.513042083333332,100.0,0.8128489583333334,29.513042083333332,79.95598916666667,531.46,79409.41,1171.46
4554,24.0,29.28447583333333,100.0,0.574294375,29.28447583333333,80.61307854166667,531.27,79058.44,1173.51
4555,24.0,29.483979583333333,100.0,0.7987108333333334,29.483979583333333,79.28422104166667,525.84,78960.36,1172.35
4556,24.0,29.414987291666666,100.0,0.7636597916666666,29.414987291666666,80.42766645833333,527.99,79498.58,1173.14
4557,24.0,29.546973125,100.0,0.8315183333333334,29.546973125,80.31550916666667,529.55,77925.05,1169.11
4558,24.0,29.361741458333334,100.0,0.67158625,29.361741458333334,80.7682025,521.22,77515.83,1174.55
4559,24.0,29.119969791666666,100.0,0.4045458333333333,29.119969791666666,81.693485625,515.53,78720.42,1174.29
4560,24.0,29.355969791666666,100.0,0.6685727083333334,29.355969791666666,80.79396791666667,506.25,78512.73,1175.62
4561,24.0,29.522108958333334,100.0,0.8362452083333334,29.522108958333334,79.93720145833333,510.38,78206.1,1173.78
4562,24.0,29.420605625,100.0,0.7356027083333333,29.420605625,80.88428708333333,507.31,77776.38,1173.65
4563,24.0,29.27817375,100.0,0.56853125,29.27817375,80.44379875,499.8,77501.98,1115.91
4564,24.0,29.253611458333335,100.0,0.5648935416666667,29.253611458333335,81.17699125,504.14,77151.62,1160.43
4565,24.0,29.322789375,100.0,0.6351664583333333,29.322789375,81.32303208333333,500.32,77101.89,1157.23
4566,24.0,29.4378825,100.0,0.7647945833333334,29.4378825,80.091246875,501.26,77063.52,1157.29
4567,24.0,29.369670833333334,100.0,0.6712714583333333,29.369670833333334,79.97125416666667,501.1,76215.13,1158.87
4568,24.0,29.119408541666665,100.0,0.404936875,29.119408541666665,81.71313291666667,499.86,75125.02,1136.53
4569,24.0,29.1662375,100.0,0.4774439583333333,29.1662375,81.47360458333333,493.68,74788.44,1135.08
4570,24.0,29.487342708333333,100.0,0.8156397916666667,29.487342708333333,78.98071520833334,496.73,74765.95,1095.42
4571,24.0,29.453072340425532,97.91666666666667,0.7906110904255319,29.453072340425532,79.58142574468086,502.27,75630.34,1220.32
4572,24.0,29.32733,100.0,0.6827475,29.32733,80.645013125,501.07,75235.27,1178.56
4573,24.0,29.426647872340425,100.0,0.7802540425531915,29.426647872340425,80.30988765957447,496.79,74828.02,1149.25
4574,24.0,29.40488489361702,100.0,0.7413670212765957,29.40488489361702,80.50377510638297,496.05,74122.93,1134.58
4575,24.0,29.466502083333335,100.0,0.80074875,29.466502083333335,79.82641708333334,484.62,72033.73,1157.44
4576,24.0,29.431766875,100.0,0.74682,29.431766875,79.19991791666666,483.49,72342.38,1145.96
4577,24.0,29.321619166666668,100.0,0.6247314583333333,29.321619166666668,80.49062458333333,482.3,71930.24,1140.08
4578,13.60833,29.610386931063548,56.386409375,0.9083640189060671,29.610386931063548,79.62498140546268,323.16,49193.67,857.11
4583,23.075,30.516466013001082,89.857433125,1.079646630552546,30.516466013001082,75.18564713976164,499.83,86507.28,1797.5
4584,24.0,29.195849583333334,100.0,0.45068833333333336,29.195849583333334,81.45337791666667,469.31,75526.41,1223.67
4585,24.0,29.453101041666667,100.0,0.5045164583333334,29.453101041666667,80.72838916666667,442.93,67977.4,1124.82
4586,24.0,30.361232916666665,100.0,0.37134375,30.361232916666665,80.6903425,429.99,67960.86,1138.72
4587,24.0,29.800100625,100.0,0.422196875,29.800100625,81.02828791666667,413.54,64158.54,1180.78
4588,24.0,29.3230875,100.0,0.61172625,29.3230875,80.10806854166667,429.77,65011.33,1240.89
4589,24.0,29.22114854166667,100.0,0.51324375,29.22114854166667,80.662996875,415.64,62391.21,1131.46
4590,24.0,29.149417708333335,100.0,0.4525254166666667,29.149417708333335,81.06629625,412.74,61802.98,1184.45
4591,24.0,29.106785833333333,100.0,0.40949291666666665,29.106785833333333,81.29166520833333,409.37,61374.57,1203.97
